Id,FkProfileId,Name,BusinessSector,TotalAsset,PercentageOwn,IdField
215729,35,PT Central Cipta Bersama,Properti,72.498.021,51.0 %,38
215730,35,PT Central Indah Palace,Pemilik dan Pengelola Hotel,65.274.845,75.0 %,38
215731,35,PT Central Tata Makmur,Properti,1.940.467.524,99.98000336 %,38
215721,35,PT Alam Hijau Teduh,Apartemen,46.730.108,80.0 %,38
215732,35,PT Cipta Pesona Karya,"Rumah Kantor, Perkantoran, dan Pusat Perbelanjaan",491.255.207,99.98999786 %,38
215733,35,PT Dimas Pratama Indah,"Apartemen, Rumah Toko, dan Rumah",529.081.274,80.0 %,38
215734,35,PT Graha Cipta Kharisma,Properti,688.389.382,85.0 %,38
215735,35,PT Graha Tunas Selaras,Apartemen dan Perumahan,1.182.046.589,100.0 %,38
215736,35,PT Griya Agung Sukses,Jasa Pengelolaan Manajemen,14.406.899,100.0 %,38
215737,35,PT Intersatria Budi Karya Pratama,Apartemen,4.863.601,80.0 %,38
215738,35,PT JKS Realty,Apartemen,19.129.461,51.0 %,38
215739,35,PT Karya Gemilang Perkasa,Perusahaan Investasi,641.974.323,99.90000153 %,38
215740,35,PT Karya Pratama Propertindo,Pemilik dan Pengelola Hotel,29.166.274,100.0 %,38
215741,35,PT Kencana Unggul Sukses,Pusat Perbelanjaan dan Apartemen,4.735.366.871,99.98000336 %,38
215742,35,PT Kharisma Bhakti Sejahtera,Apartemen dan Perumahan,51.057.698,70.0 %,38
215743,35,PT Pandega Citraniaga,Pusat Perbelanjaan dan Apartemen,1.569.710.838,65.0 %,38
215744,35,PT Pesona Agung Lestari,Properti,20.218.168,100.0 %,38
215745,35,PT Pesona Gerbang Karawang,Perumahan,564.005.486,90.0 %,38
215746,35,PT Podomoro Bangun Abadi,Properti,2.467.692,99.98000336 %,38
215747,35,PT Podomoro Batununggal Indah,Properti,305.736.863,70.0 %,38
215748,35,PT Podomoro Central Sejahtera,Properti,502.550,99.98000336 %,38
215749,35,PT Podomoro Sukses Lestari,Properti,502.550,99.98000336 %,38
215750,35,PT Putra Adhi Prima,Perumahan dan Pengelola Hotel,1.149.070.526,99.90000153 %,38
215751,35,PT Sentral Agung Indah,Pemilik dan Pengelola Hotel,48.156.832,51.0 %,38
215752,35,PT Simprug Mahkota Indah,Apartemen,612.199.673,60.0 %,38
215753,35,PT Sinar Menara Deli,"Apartemen, Perkantoran, Pusat Perbelanjaan, dan Pengelola Hotel",4.054.871.395,58.0 %,38
215754,35,PT Tiara Metropolitan Indah,"Rumah Kantor, Perkantoran, dan Pusat Perbelanjaan",778.800.844,99.93000031 %,38
215755,35,PT Tritunggal Lestari Makmur,Pemilik dan Pengelola Hotel,1.182.268.765,90.0 %,38
215756,35,PT Tunas Karya Bersama,Properti,92.217.127,51.0 %,38
215757,35,PT Wahana Sentra Sejati,Pusat Perdagangan dan Apartemen,747.123.766,69.0 %,38
215787,1788,PT Jasa Pertambangan Perkasa,Jasa tambang,263.045,99.0 %,1192
215788,1788,PT Karya Kreasi Mulia,Jasa tambang,2.746.293,99.0 %,1192
215789,1788,PT Karya Kreasi Mulia,Jasa tambang,2.746.293,99.0 %,1192
215790,1788,PT Meares Soputan Mining,Pertambangan emas,364.510.093,100.0 %,1192
215791,1788,PT Meares Soputan Mining,Pertambangan emas,364.510.093,100.0 %,1192
215793,1788,PT Tambang Tondano Nusajaya,Pertambangan emas,258.785.221,100.0 %,1192
215792,1788,PT Tambang Tondano Nusajaya,Pertambangan emas,258.785.221,100.0 %,1192
215782,1788,Archipelago Resources Pte Ltd,Investasi,9.062.702,100.0 %,1192
215783,1788,Archipelago Resources Pte Ltd,Investasi,9.062.702,100.0 %,1192
215784,1788,PT Elang Mulia Abadi Sempurna,Perdagangan dan pengolahan emas,4.295.403,51.0 %,1192
215785,1788,PT Elang Mulia Abadi Sempurna,Perdagangan dan pengolahan emas,4.295.403,51.0 %,1192
215786,1788,PT Jasa Pertambangan Perkasa,Jasa tambang,263.045,99.0 %,1192
215794,37,,,0,0.0 %,41
215799,38,PT Optima Persada Energi,Investasi,238.714,100.0 %,42
215795,38,PT Atlas Daya Energi,"Jasa perdagangan, pembangunan, pengangkutan darat dan perbengkelan dll",156,100.0 %,42
215796,38,PT Citra Global Artha,Penambangan batubara,0,100.0 %,42
215797,38,PT Kalbara Energi Pratama,Penambangan batubara,1.026,100.0 %,42
215798,38,PT Optima Coal,Investasi,2.831,50.33000183 %,42
215800,38,PT Sriwijaya Muba Logistik,"Jasa perdagangan, pembangunan, pengangkutan darat dan perbengkelan dll",88.599,89.29000092 %,42
215801,1571,,,0,0.0 %,1094
215804,4559,PT Arkora Energi Baru,"Pembangkitan tenaga 
listrik",2.967.907.217,99.0 %,1247
215805,4559,PT Arkora Guna Nergi,"Perdagangan, industri, 
pembangunan, jasa 
(kecuali jasa di bidang 
hukum dan pajak), 
percetakan, pertanian, 
transportasi darat, 
dan perbengkelan.",1.996.207.500,99.0 %,1247
215806,4559,PT Arkora Hidro Pasifik,"Pembangkitan tenaga 
listrik",1.995.025.136,99.0 %,1247
215807,4559,PT Arkora Hidro Tenggara ,"Perdagangan, industri, 
pembangunan, jasa 
(kecuali jasa di bidang 
hukum dan pajak), 
percetakan, pertanian, 
transportasi darat, 
dan perbengkelan.",1.993.599.757,99.0 %,1247
215808,4559,PT Arkora Hidronesia,"Pembangkitan tenaga 
listrik",1.510.640.486,99.0 %,1247
215809,4559,PT Arkora Hydro Sulawesi,"Pembangkitan tenaga 
listrik",142.167.501.189,99.0 %,1247
215810,4559,PT Arkora Luwu Timur Mandiri ,"Pembangkitan tenaga 
listrik ",1.916.787.854,99.0 %,1247
215811,4559,PT Arkora Sulawesi Selatan ,"Pembangkitan tenaga 
listrik",376.353.433.508,99.0 %,1247
215812,4559,PT Arkora Sulawesi Tengah ,"Perdagangan, industri, konstruksi, 
jasa (kecuali jasa di 
bidang hukum dan 
pajak), percetakan, 
pertanian, transportasi 
darat, dan 
perbengkelan.",1.996.207.500,99.0 %,1247
215813,4559,PT Arkora Sulawesi Tenggara,"Pembangkitan tenaga 
listrik",1.891.413.721,99.0 %,1247
215814,4559,PT Arkora Tenaga Matahari ,"Penyewaan mesin, penunjang tenaga listrik, instalasi listrik dan konstruksi bangunan sipil elektrikal",1.250.000.000,99.0 %,1247
215815,4559,PT Arkora Tomoni Hydro ,"Perdagangan, industri, konstruksi, 
jasa (kecuali jasa di 
bidang hukum dan 
pajak), percetakan, 
pertanian, transportasi 
darat, dan 
perbengkelan.",1.997.207.500,99.0 %,1247
215816,4559,PT Granif Konsultan,"(i) Aktivitas Keinsinyuran dan 
Konsultasi Teknis 
YBDI; dan (ii) Aktivitas Konsultasi Manajemen Lainnya",217.702.964,75.0 %,1247
215817,4559,PT Hydra Sulawesi,"Pembangkitan tenaga 
listrik",1.996.597.437,99.0 %,1247
215818,4559,PT Nosu Hydro,"Pembangkitan tenaga 
listrik ",1.856.688.863,99.0 %,1247
215819,4559,PT Sulawesi Hidro Mandiri ,"Perdagangan, industri, 
pembangunan, jasa 
(kecuali jasa di bidang 
hukum dan pajak, 
percetakan, pertanian, 
transportasi darat dan 
perbengkelan",1.928.827.181,99.0 %,1247
215821,4559,PT Tirta Energi Lestari ,"Pembangkitan tenaga 
listrik",573.328.162,99.0 %,1247
215820,4559,PT Tenggara Hidro,"Pembangkitan tenaga 
listrik",1.915.282.179,99.0 %,1247
215802,4559,PT Arjuna Hidro ,"Perdagangan, industri, 
pembangunan, jasa 
(kecuali jasa di bidang 
hukum dan pajak), 
percetakan, pertanian, 
transportasi darat, 
dan perbengkelan.",1.917.279.680,99.0 %,1247
215803,4559,PT Arkora Atlantik,"Pembangkitan tenaga 
listrik",1.882.921.471,99.0 %,1247
215822,536,,,0,0.0 %,982
215825,39,PT Primagraha Keramindo,Distributor Keramik,687.451.471.726,65.0 %,43
215823,39,PT Arwana Anugerah Keramik,Industri Keramik,368.470.060.907,99.90000153 %,43
215824,39,PT Arwana Nuansakeramik,Industri Keramik,555.713.662.563,99.90000153 %,43
215826,39,PT Sinar Karya Duta Abadi,Industi Keramik,1.186.120.455.634,99.90000153 %,43
215827,40,PT.Sanggraha Dhika,Perhotelan,327.701.231.070,51.0 %,44
215828,40,PT.Sentral Pembayaran Indonesia,Jasa,43.878.711.885,52.0 %,44
215831,41,PT. Ratu Prabu Tiga,Properti,280.798.172,99.90000153 %,45
215829,41,,,0,0.0 %,45
215830,41,"PT. Lekom Maras															
","Properti, Oil & Gas Services",1.298.799.315.291,98.86000061 %,45
215832,42,,,0,0.0 %,876
215833,43,PT. Bintang Graha Loka,Penyewaan Gedung Kantor & Kendaraan,87.428.631,99.83000183 %,46
215834,44,,,0,0.0 %,47
215836,45,PT Astragraphia Xprins Indonesia,"Perdagangan, percetakan, perindustrian, kontraktor, pekerjaan teknik, pengangkutan dan jasa",366.925,99999.0 %,48
215835,45,PT Astra Graphia Information Technology,Penyedia jasa konsultasi dan implementasi teknologi informasi,556.737,99999.0 %,48
215847,46,PT Astra Multi Trucks Indonesia,Otomotif,36,75.0 %,50
215848,46,PT Astra Nusa Perdana,Infrastruktur dan logistik,607,100.0 %,50
215849,46,PT Astra Otoparts Tbk,Otomotif,16.010,80.0 %,50
215839,46,PT Arya Kharisma,Otomotif,1.526,100.0 %,50
215840,46,PT Astra Agro Lestari Tbk,Agribisnis,28.469,79.68000031 %,50
215841,46,PT Astra Auto Trust,Otomotif,130,100.0 %,50
215842,46,PT Astra Autoprima,Otomotif,43,100.0 %,50
215843,46,PT Astra Digital Internasional,Otomotif,836,100.0 %,50
215844,46,PT Astra Graphia Tbk,Teknologi Informasi,2.276,76.87000275 %,50
215845,46,PT Astra Mitra Ventura,Jasa Keuangan,268,99.84999847 %,50
215846,46,PT Astra Multi Finance,Jasa Keuangan,755,100.0 %,50
215850,46,PT Astra Sedaya Finance,Jasa Keuangan,32.485,100.0 %,50
215851,46,PT Astra Tol Nusantara,Infrastruktur dan logistik,22.647,100.0 %,50
215852,46,PT Astra Transportasi Indonesia,Infrastruktur dan logistik,275,100.0 %,50
215853,46,PT Brahmayasa Bahtera,Properti,869,60.0 %,50
215854,46,PT Brahmayasa Bahtera - Divisi Komersial,Properti,154,100.0 %,50
215855,46,PT Cipta Sedaya Digital Indonesia,Jasa Keuangan,152,100.0 %,50
215856,46,PT Federal International Finance,Jasa Keuangan,31.967,100.0 %,50
215857,46,PT Fuji Technica Indonesia,Otomotif,460,59.63000107 %,50
215858,46,PT Garda Era Sedaya,Jasa Keuangan,2.022,100.0 %,50
215859,46,PT Gaya Motor,Otomotif,323,100.0 %,50
215860,46,PT Inti Pantja Press Industri,Otomotif,993,89.36000061 %,50
215861,46,PT Matra Graha Sarana,Jasa Keuangan,687,100.0 %,50
215862,46,PT Menara Astra,Properti,11.898,100.0 %,50
215863,46,PT Pulogadung Pawitra Laksana,Otomotif,717,100.0 %,50
215864,46,PT Samadista Karya,Properti,1.191,100.0 %,50
215865,46,PT Sedaya Multi Investama,Jasa Keuangan,30.467,100.0 %,50
215866,46,PT Sedaya Pratama,Jasa Keuangan,790,100.0 %,50
215867,46,PT Serasi Autoraya,Infrastruktur dan logistik,6.283,100.0 %,50
215868,46,PT Sharia Multifinance Astra,Jasa Keuangan,172,100.0 %,50
215869,46,PT Swadharma Bhakti Sedaya Finance,Jasa Keuangan,899,100.0 %,50
215870,46,PT Tjahja Sakti Motor,Otomotif,755,100.0 %,50
215871,46,PT United Tractors Tbk,"Alat berat, pertambangan, konstruksi dan energi",105.302,59.5 %,50
215872,47,"PT. Asuransi Jasa Tania, Tbk",Asuransi,365.763.908.254,0.0 %,51
215873,2069,PT JBA Indonesia,Balai Lelang,316.133.140,51.0 %,1228
215874,48,,,0,0.0 %,52
215875,1574,PT Andalan Sakti Nusa,Real Estat,27.831.029.433,80.0 %,1134
215876,1574,PT Asia Mentari Properti,Real Estat,15.949.367.131,99.0 %,1134
215881,49,PT Delta Manunggal Raharja,Real Estat,1.179.177.602,99.98999786 %,53
215882,49,PT Delta Mega Persada,Real Estat,6.518.937.092,99.54000092 %,53
215883,49,PT Duta Prakarsa Development,Real Estat dan Pengelola Gedung,1.195.220.235,99.0 %,53
215884,49,PT Duta Realtindo Jaya,Real Estat,334.418.501,99.19999695 %,53
215885,49,PT Garuda Adhimatra Indonesia,Pariwisata dan Real Estat,1.481.979.785,90.29000092 %,53
215886,49,PT Nusa Cipta Pratama,"Jasa Konsultasi, Investasi, dan Pengelolaan Gedung",6.989.051.089,99.98000336 %,53
215887,49,PT Nusa Raya Mitratama,Real Estat,251.618.690,99.98999786 %,53
215889,49,PT Tangerang Matra Real Estate,Real Estat,5.987.003.974,99.80000305 %,53
215888,49,PT Permata Indah Kedaton,Sub-perusahaan induk,334.592.347,99.19999695 %,53
215877,49,Alam Sutera International Private Limited,Entitas bertujuan khusus,34.323.162,100.0 %,53
215878,49,Alam Synergy Private Limited,Entitas bertujuan khusus,766.185.104,100.0 %,53
215879,49,Carlisle Venture Private Limited,Investasi dan Konsultasi Manajemen,7.709.469.026,100.0 %,53
215880,49,PT Alfa Goldland Realty,Real Estat,6.977.078.221,99.98999786 %,53
215890,50,PT. Wisma Ramayana,Penyewaan Properti & Kendaraan,80.929.697.112,99.95999908 %,54
215894,51,PT ADI SARANA LELANG,BALAI LELANG,175.247,97.0 %,55
215895,51,PT ADI SARANA LOGISTIK,PENGURUSAN TRANSPORTASI,62.076,40.0 %,55
215896,51,PT ADI SARANA PROPERTI,PENGEMBANG dan PEMBORONG UMUM,42.978,20.0 %,55
215897,51,PT DUTA MITRA SOLUSINDO,PENYEDIA JURU MUDI,30.527,99.80000305 %,55
215898,51,PT DUTA MITRA SOLUSINDO,PENYEDIA JURU MUDI,40.148,99.8 %,55
215900,51,PT TRI ADI BERSAMA,POS KOMERSIAL DAN AKTIVITAS KURIR,660.579,55.0 %,55
215899,51,PT TRI ADI BERSAMA,POS KOMERSIAL DAN AKTIVITAS KURIR,301.866,55.0 %,55
215891,51,PT ADI SARANA INVESTINDO,PERDAGANGAN BESAR ATAS DASAR BALAS JASA (FEE) ATAU KONTRAK,8.270,99.98999786 %,55
215892,51,PT ADI SARANA INVESTINDO,PERDAGANGAN BESAR ATAS DASAR BALAS JASA (FEE) ATAU KONTRAK,7.125,99.99 %,55
215893,51,PT ADI SARANA LELANG,BALAI LELANG,169.263,97.0 %,55
215901,1575,,,0,0.0 %,1168
215904,52,PT Anabatic Digital Raya,"Jasa teknologi informasi, khususnya sistem integrasi",295.946.219.717,99.98999786 %,56
215905,52,PT Aristi Jasadata,"Jasa Teknologi informasi, khususnya konsultasi, pengujian sistem",0,0.0 %,56
215906,52,PT Aristi Jasadata,"Jasa Teknologi informasi, khususnya konsultasi, pengujian sistem",0,0.0 %,56
215907,52,PT Computrade Technology International,Perdagangan dan jasa konsultasi piranti keras dan lunak TI,0,0.0 %,56
215908,52,PT Computrade Technology International,Perdagangan dan jasa konsultasi piranti keras dan lunak TI,0,0.0 %,56
215902,52,Anabatic Technologies International Pte. Ltd,"Jasa teknologi informasi, khususnya sistem integrasi",0,0.0 %,56
215903,52,Anabatic Technologies International Pte. Ltd,"Jasa teknologi informasi, khususnya sistem integrasi",0,0.0 %,56
215909,52,PT Computrade Technology International,Perdagangan dan jasa konsultasi piranti keras dan lunak TI,2.324.058.119.450,99.98999786 %,56
215910,52,PT Karyaputra Suryagemilang,Jasa Outsourcing proses bisnis berbasis TI,524.548.585.404,99.98999786 %,56
215911,52,PT Karyaputra Suryagemilang,Jasa Outsourcing proses bisnis berbasis TI,0,0.0 %,56
215912,52,PT Karyaputra Suryagemilang,Jasa Outsourcing proses bisnis berbasis TI,0,0.0 %,56
215913,52,PT Mahacitta Teknologi,"Jasa teknologi informasi, khususnya sistem integrasi",0,0.0 %,56
215914,52,PT Mahacitta Teknologi,"Jasa teknologi informasi, khususnya sistem integrasi",0,0.0 %,56
215915,52,PT Puri Amani Mulia,Jasa pembangunan dan penyewaan gedung perkantoran dan/atau apartemen,0,0.0 %,56
215916,52,PT Puri Amani Mulia,Jasa pembangunan dan penyewaan gedung perkantoran dan/atau apartemen,0,0.0 %,56
215917,52,PT Puri Amani Mulia,Jasa pembangunan dan penyewaan gedung,177.210.940.098,99.98999786 %,56
215918,52,PT Q2 Technologies,"Jasa Teknologi informasi, khususnya keamanan TI",0,0.0 %,56
215919,52,PT Q2 Technologies,"Jasa Teknologi informasi, khususnya keamanan TI",0,0.0 %,56
215932,54,PT. Gemala Kempa Daya (GKD),"Memproduksi suku cadang otomotif, terutama frame chassis untuk mobil",525.617,50.66999817 %,58
215933,54,PT. Indokarlo Perkasa (IKP),-,98.272,100.0 %,58
215934,54,PT. Menara Terus Makmur (MTM),Memproduksi dongkrak dan alat perkakas untuk industri otomotif,404.966,100.0 %,58
215935,54,PT. Nusa Keihin Indonesia (NKI),Memproduksi komponen transmisi mobil,111.190,51.0 %,58
215936,54,PT. Pakoakuina (PKO) dan entitas anak,"Memproduksi suku cadang otomotif, terutama Wheel Rim untuk mobil dan motor",1.775.973,51.0 %,58
215938,54,PT. Velasto Indonesia (VI),Memproduksi komponen otomotif berbahan karet dan logam,433.738,100.0 %,58
215937,54,PT. Senantiasa Makmur (SM),Perusahaan perdagangan suku cadang otomotif,131.053,100.0 %,58
215925,54,PT. Ardendi Jaya Sentosa (AJS),Perusahaan perdagangan suku cadang dan kendaraan bermotor,126.258,100.0 %,58
215926,54,PT. Astra Daido Steel Indonesia (ADASI),Jasa pemotongan dan pemanasan baja,179.780,66.66999817 %,58
215927,54,PT. Astra Komponen Indonesia (ASKI),Memproduksi suku cadang otomotif,731.456,100.0 %,58
215928,54,PT. Autoplastik Indonesia (API),Memproduksi komponen otomotif berbahan plastik,296.492,100.0 %,58
215929,54,PT. Century Batteries Indonesia (CBI),Memproduksi baterai otomotif,819.630,80.0 %,58
215930,54,PT. Federal Izumi Manufacturing (FIM),Memproduksi piston otomotif,338.230,58.06000137 %,58
215931,54,PT. FSCM Manufacturing Indonesia (FSCM),Memproduksi rantai otomotif dan filter mobil,479.773,100.0 %,58
215942,1796,PT Tirtakencana Tatawarna,"perdagangan besar cat, pergudangan
dan penyimpanan dan Real estat yang
dimiliki sendiri atau disewa",2.654.455.779.698,99.99 %,1220
215939,1796,PT Bangun Bersama Solusindo,"perdagangan besar semen, kapur,
pasir dan batu untuk bahan konstruksi,
material bangunan, dan bahan dan
barang kimia dasar atau kimia industri",37.369.207.525,50.0 %,1220
215940,1796,PT Multipro Paint Indonesia,"Industri cat dan tinta cetak, Industri
vernis (termasuk mastik) perdagangaan
besar cat, perdagangan besar berbagai
macam material bangunan",0,67.0 %,1220
215941,1796,PT Solusi Rumah Praktis,"Perdagangan eceran cat, pernis dan
lak dan pengecatan",5.406.620.370,99.99 %,1220
215943,737,PT Era Awan Digital,"Penyedia jasa informasi, konsultasi komputer dan teknologi informasi",3.993.253.369,99.99 %,1317
215946,4584,PT Pintar Pilih Motor,Perdagangan besar sepeda motor listrik,0,99.99 %,1252
215944,4584,PT Axioo Internasional Indonesia,"Industri pengolahan perdagangan besar dan eceran, informasi dan komunikasi",56,99.98 %,1252
215945,4584,PT Internet Pratama Indonesia,"Perdagangan besar komputer, perlengkapan komputer dan piranti lunak",96.193,60.0 %,1252
215948,55,,,0,0.0 %,59
215947,55,,,0,0.0 %,59
215949,56,,,0,0.0 %,60
215950,56,"PT Bank Capital Indonesia,Tbk",Perbankan,20.374.452,0.0 %,60
215951,57,,,0,0.0 %,62
215956,58,PT Paramitra Intimega,"Perdagangan, Jasa Telekomunikasi dan Penyewaan menara BTS",168.507.119.275,99.99 %,63
215957,58,PT Paramitra Media Interaktif,Penyelenggaraan Penyiaran dan Jasa Pengelolaan Televisi Berbayar,4.246.113.868,99.6 %,63
215958,58,PT Paramitra Media Interaktif,Jasa telekomunikasi televisi berbayar,250.000.000,99.6 %,63
215959,58,PT Paramitra Media Interaktif,Jasa telekomunikasi televisi berbayar,250.000.000,99.6 %,63
215961,58,PT Paramitra Media Interaktif,Penyelenggaraan Penyiaran dan Jasa Pengelolaan Televisi Berbayar,3.342.832.450,99.59999847 %,63
215960,58,PT Paramitra Media Interaktif,Jasa telekomunikasi televisi berbayar,250.000.000,99.6 %,63
215952,58,PT Paramitra Intimega,"Perdagangan, Jasa Telekomunikasi dan Penyewaan menara BTS",164.939.140.377,99.98999786 %,63
215953,58,PT Paramitra Intimega,Jasa penyewaan menara telekomunikasi,49.538.103.423,99.9 %,63
215954,58,PT Paramitra Intimega,Jasa penyewaan menara telekomunikasi,49.538.103.423,99.9 %,63
215955,58,PT Paramitra Intimega,Jasa penyewaan menara telekomunikasi,49.538.103.423,99.9 %,63
215962,1585,,,0,0.0 %,1175
215963,59,PT. Karya Graha Cemerlang,Real Estate (Alamanda Regency),104.872.801.920,100.0 %,64
215964,59,PT. Puri Ayu Lestari,Real Estate (Bumi Serpong Residence),45.492.122.376,100.0 %,64
215965,60,,,0,0.0 %,65
215966,2099,PT Rantai Jaringan Sukses,"Perdagangan
eceran khusus
barang dan bahan
bangunan",980.174.534,99.0 %,1230
215969,61,PT Bayu Buana Transport,Transportasi,582.992.593,99 %,67
215970,61,PT Buana Gelar Pariwicara,Pengelola Konvensi,276.574.483,99.98999786 %,67
215971,61,PT Dharma Buana Experindo,"Agen Penjualan Tiket														
Penerbangan",652.699.852,74.5 %,67
215972,61,PT Duta Buana Express,"Agen Penjualan Tiket														
Penerbangan",3.249.149.469,99 %,67
215974,61,PT Triputra Bayu Kencana,"Perdagangan, Pembangunan,														
Industri dan Jasa",19.005.200.,60 %,67
215973,61,PT Hulaa Travel Indonesia,Jasa Biro Perjalanan Wisata,380.656.495,90 %,67
215967,61,PT Alfaz Tour,Penyedia Jasa Waralaba,1.572.930.504,99 %,67
215968,61,PT Babussalam Buana Mitra,Penyedia Jasa umroh,6.373.657.129,51 %,67
215979,62,PT Bank Digital BCA (dahulu PT Bank Royal Indonesia),Perbankan,2.922.48,100 %,68
215980,62,PT BCA Finance,"Pembiayaan investasi, modal														
kerja, pembiayaan																		
multiguna, sewa																		
operasi, keg																		
pembiayaan lain																		
brdsrkn																		
persetujuan instansi																		
yg berwenang",8.799.857,100 %,68
215981,62,PT BCA Multi Finance,"Pembiayaan investasi, modal														
kerja, pembiayaan																		
multiguna, sewa																		
operasi, keg																		
pembiayaan lain																		
brdsrkn																		
persetujuan instansi																		
yg berwenang",1.099.147,100 %,68
