Id,FkProfileId,Name,HoldingType,Amount,Percentage,IdField 
458168,598,Saham Treasury,Saham Treasury,0,0,1033
458169,598,JANTO ZEFANIA,Direksi,0,0,1033
458170,598,TAN BENG SEN,Direksi,0,0,1033
458175,1695,Saham Treasury,Saham Treasury,0,0,1082
458173,1695,PT Profashion Apparel,Lebih dari 5%,599.960.000,79.99,1082
458174,1695,Masyarakat,Kurang dari 5%,150.040.000,20.01,1082
458182,390,Drs. Prawira Atmadja,Direksi,720.100,0.03,407
458176,390,PT. Multikarsa Investama,Lebih dari 5%,131.394.719,5.26,407
458177,390,Damiano Investments BV,Lebih dari 5%,1.443.805.382,57.85,407
458178,390,Masyarakat,Kurang dari 5%,737.913.264,29.57,407
458179,390,Saham Treasury,Saham Treasury,162.638.982,7.32,407
458180,390,Peter V. Merkle,Direksi,2.711.000,0.12,407
458181,390,S. Jegatheesan,Direksi,10.701.700,0.46,407
458191,391,Bima Aranta,Komisaris,0,0,408
458183,391,PT Asabri (Persero),Lebih dari 5%,173.941.500,7.43,408
458184,391,Kejaksaan Agung,Lebih dari 5%,625.918.824,26.73,408
458185,391,PT.Advista Multi Artha,Kurang dari 5%,76.913.964,3.29,408
458186,391,Masyarakat,Kurang dari 5%,1.464.591.976,62.55,408
458187,391,Saham Treasury,Saham Treasury,0,0,408
458188,391,Gondo Radityo Gambiro,Komisaris,0,0,408
458189,391,Marhaendra,Direksi,0,0,408
458190,391,Ferdiansyah Siregar,Direksi,0,0,408
458196,599,--,Direksi,0,0,970
458192,599,PT Episenta Utama Investasi,Lebih dari 5%,2.084.075.127,74.1,970
458193,599,PT Prima Permata Cakrawala,Lebih dari 5%,153.008.758,5.4,970
458194,599,Masyarakat,Kurang dari 5%,576.858.100,20.5,970
458195,599,Saham Treasury,Saham Treasury,0,0,970
458202,1697,Saham Treasury,Saham Treasury,0,0,1076
458197,1697,PT Bintang Baja Hitam,Lebih dari 5%,5.683.860.000,67.7548,1076
458198,1697,PT Shinhan Sekuritas Indonesia,Lebih dari 5%,997.616.000,11.8921,1076
458199,1697,Benny Tjokrosaputro,Lebih dari 5%,5.000.000,0.0596,1076
458200,1697,PT BS Investasi Pratama,Lebih dari 5%,10.000,0.0001,1076
458201,1697,Masyarakat,Kurang dari 5%,1.702.384.206,20.2934,1076
458211,531,Matius Sugiaman,Direksi,28.956.880,0.18,939
458203,531,PT Pentakencana Pakarperdana,Lebih dari 5%,4.285.064.945,26.64,939
458204,531,PT Brasali Industri Pratama,Lebih dari 5%,4.285.134.845,26.64,939
458205,531,PT Udinda Wahanatama,Lebih dari 5%,4.903.778.030,30.48,939
458206,531,Masyarakat,Kurang dari 5%,2.310.171.190,14.36,939
458207,531,Saham Treasury,Saham Treasury,303.006.990,1.88,939
458208,531,Andrew K Labbaika,Direksi,13.060.500,0.08,939
458209,531,Sutanto Joso,Komisaris,11.763.500,0.07,939
458210,531,Png Ewe Chai,Direksi,174.386.780,1.08,939
458219,1698,Darmawan Suryadi SM,Direksi,401.093.333,52.01,1153
458212,1698,Darmawan Suryadi SM,Lebih dari 5%,401.093.333,52.01,1153
458213,1698,Jap Astrid Patricia,Lebih dari 5%,170.546.667,22.12,1153
458214,1698,Suryawarni Surli,Lebih dari 5%,38.763.000,5.03,1153
458215,1698,Masyarakat,Kurang dari 5%,160.651.620,20.82,1153
458216,1698,Masyarakat,Kurang dari 5%,123.400,0.02,1153
458217,1698,Saham Treasury,Saham Treasury,0,0,1153
458218,1698,Jap Astrid Patricia,Komisaris,170.546.667,22.12,1153
458227,600,Yudi Iswahyudi ,Direksi,1.251.800,0.012,998
458220,600,PT PP (Persero) Tbk ,Lebih dari 5%,7.871.480.000,76.98,998
458221,600,Koperasi KPS PT PP,Lebih dari 5%,598.343.588,5.9,998
458222,600,Masyarakat ,Kurang dari 5%,1.644.818.712,16.04,998
458223,600,YKKPP,Kurang dari 5%,1.570.000,0.02,998
458224,600,Saham Treasury,Saham Treasury,108.058.700,1.06,998
458225,600,Rully Noviandar,Direksi,1.527.600,0.014,998
458226,600,Yul Ari Pramuraharjo ,Direksi,530.800,0.005,998
458234,392,Daniel Rinsani,Direksi,178.600,0,409
458235,392,Aryanto Sutardi,Komisaris,0,0,409
458237,392,Tommy Wiranata Anwar,Komisaris,0,0,409
458238,392,Budiyono,Direksi,0,0,409
458236,392,Dyah Rahadyannie,Direksi,0,0,409
458228,392,PT PP (Persero) Tbk,Lebih dari 5%,40.063.119.098,64.96,409
458229,392,PT Asuransi Jiwa IFG,Lebih dari 5%,4.861.299.370,7.88,409
458230,392,PT Asabri (Persero) Dapen Polri,Lebih dari 5%,3.284.680.836,5.33,409
458231,392,Masyarakat,Kurang dari 5%,13.466.572.579,21.83,409
458232,392,Saham Treasury,Saham Treasury,0,0,409
458233,392,Deni Budiman,Direksi,1.528.100,0,409
458242,393,Ratnawati Sasongko,Komisaris,34.745.900,4.96,410
458239,393,ENMARU INTERNATIONAL,Lebih dari 5%,379.043.478,54.07,410
458240,393,Masyarakat,Kurang dari 5%,322.000.000,45.93,410
458241,393,Saham Treasury,Saham Treasury,0,0,410
458248,692,Yos Effendi Susanto,Komisaris,107.952.400,0.77,1272
458243,692,PT Famon Obor Maju,Lebih dari 5%,6.487.215.267,46.47,1272
458244,692,PT Awal Bros Citra Batam,Lebih dari 5%,2.420.632.176,17.34,1272
458245,692,The Northern Trust Company S/A Archipelago Investment PTE LTD,Lebih dari 5%,3.789.358.400,27.15,1272
458246,692,Pemegang Saham Lainnya,Kurang dari 5%,1.262.216.457,9.04,1272
458247,692,Saham Treasury,Saham Treasury,0,0,1272
458262,601,Gunawan Prawiro Soeharto,Komisaris,0,0,964
458249,601,PT Prodia Utama,Lebih dari 5%,534.375.000,57,964
458250,601,Bio Majesty Pte. Ltd.,Lebih dari 5%,140.625.000,15,964
458251,601,Masyarakat,Kurang dari 5%,262.500.000,28,964
458252,601,Saham Treasury,Saham Treasury,0,0,964
458253,601,Endang Wahjuningtyas,Komisaris,0,0,964
458254,601,Keri Lestari Dandan,Komisaris,0,0,964
458255,601,Dewi Muliaty ,Direksi,0,0,964
458256,601,Liana Kuswandi,Direksi,0,0,964
458257,601,Joseph Fellipus Peter Luhukay,Komisaris,0,0,964
458258,601,Indriyanti Rafi Sukmawati,Direksi,0,0,964
458259,601,Andri Hidayat,Direksi,0,0,964
458260,601,Ida Zuraida,Direksi,400,0,964
458261,601,Andi Widjaja,Komisaris,0,0,964
458267,602,Mok Siu Pen,Direksi,527.700,0.01,1019
458263,602,dr. I Nyoman Ehrich Lister,Lebih dari 5%,2.190.480.000,64.55,1019
458264,602,Kejaksaan Agung,Lebih dari 5%,805.000.000,23.72,1019
458265,602,Publik,Kurang dari 5%,382.840.205,11.28,1019
458266,602,Saham Treasury,Saham Treasury,15.114.700,0.45,1019
458272,394,Sanjaya J,Direksi,4.342.200,0.02,411
458268,394,Jimmy Budiarto,Lebih dari 5%,24.475.500.000,92.5,411
458269,394,Masyarakat,Kurang dari 5%,1.984.500.000,7.5,411
458270,394,Saham Treasury,Saham Treasury,0,0,411
458271,394,Jimmy Budiarto,Komisaris,24.475.500.000,92.5,411
458279,395,AGUS SOEGIARTO,Komisaris,65.984.333,4.58,412
458273,395,PT. PRASIDHA,Lebih dari 5%,681.292.745,47.31,412
458274,395,PT. ANEKA BUMI PRASIDHA,Lebih dari 5%,136.500.000,9.47,412
458275,395,PT. ANEKA AGROPRASIDHA,Lebih dari 5%,114.000.000,7.92,412
458276,395,IGIANTO JOE,Lebih dari 5%,272.378.790,18.92,412
458277,395,Masyarakat,Kurang dari 5%,235.828.465,16.38,412
458278,395,Saham Treasury,Saham Treasury,0,0,412
458285,1699,Budiono Tanbun,Direksi,1.600.000.000,8.49,1113
458280,1699,PT Jalinankasih Sesama,Lebih dari 5%,7.800.000.000,41.38,1113
458281,1699,PT Serasih Holdico,Lebih dari 5%,6.600.000.000,35.01,1113
458282,1699,Budiono Tanbun,Lebih dari 5%,1.600.000.000,8.49,1113
458283,1699,Masyarakat,Kurang dari 5%,2.850.000.000,15.12,1113
458284,1699,Saham Treasury,Saham Treasury,0,0,1113
458291,396,0,Direksi,0,0,413
458286,396,PT Crio Indonesia,Lebih dari 5%,994.207.500,10,413
458287,396,PT Basis Utama Prima ,Lebih dari 5%,4.219.825.598,40,413
458288,396,Moh. A.R.P. Mangkuningrat ,Lebih dari 5%,3.081.081.078,30,413
458289,396,MASYARAKAT ,Kurang dari 5%,2.056.117.460,20,413
458290,396,Saham Treasury,Saham Treasury,0,0,413
458299,603,Iriawan Ibarat,Direksi,10.000.000,0.1846,1000
458292,603,Convivial Navigation Co Pte Ltd,Lebih dari 5%,383.463.153,7.079,1000
458293,603,PT Indoprima Marine,Lebih dari 5%,2.374.400.000,43.832,1000
458294,603,Kendilo Pte. Ltd,Lebih dari 5%,1.457.529.846,26.906,1000
458295,603,PT Bio Permai,Lebih dari 5%,397.279.600,7.334,1000
458296,603,Masyarakat,Kurang dari 5%,603.755.754,11.146,1000
458297,603,Saham Treasury,Saham Treasury,200.634.800,3.703,1000
458298,603,Harry Tjhen,Direksi,4.024.500,0.0742,1000
458311,397,Farida Thamrin ,Direksi,0,0,414
458312,397,Carlo Brix Tewu ,Komisaris,0,0,414
458300,397,PT Mineral Industri Indonesia (Persero),Lebih dari 5%,7.595.650.695,65.93,414
458301,397,Pemegang saham lainnya,Kurang dari 5%,3.891.558.650,33.78,414
458302,397,Negara Republik Indonesia,Kurang dari 5%,5,0,414
458303,397,Saham Treasury,Saham Treasury,33.449.900,0.29,414
458304,397,Suhedi,Direksi,0,0,414
458305,397,Suherman,Direksi,100.000,0.0008,414
458306,397,Rafli Yandra ,Direksi,0,0,414
458307,397,E. Piterdono H.Z,Komisaris,0,0,414
458308,397,Andi Pahril Pawi,Komisaris,0,0,414
458309,397,Irwandy Arif,Komisaris,0,0,414
458310,397,Arsal Ismail,Direksi,304.900,0.0026,414
458316,1701,Saham Treasury,Saham Treasury,0,0,1167
458313,1701,PT Teknindo Geosistem Unggul,Lebih dari 5%,625.000.000,41.67,1167
458314,1701,PT RSK Investasi Unggul,Lebih dari 5%,475.000.000,31.67,1167
458315,1701,Masyarakat,Kurang dari 5%,400.000.000,26.66,1167
458324,398,Sihol Siagian,Komisaris,0,0,415
458317,398,Straits Corporation Pte. Ltd.,Lebih dari 5%,450.165.300,81.82,415
458318,398,Masyarakat,Kurang dari 5%,94.451.000,17.17,415
458319,398,Saham Treasury,Saham Treasury,5.549.000,1.01,415
458320,398,Shi Jie Toh,Direksi,0,0,415
458321,398,Sutina,Direksi,800.000,0.1454,415
458322,398,Mohammad Lendi Basarah,Direksi,0,0,415
458323,398,Agusman Effendi,Komisaris,0,0,415
458333,727,Edward Kusuma,Direksi,592.300.000,0.75,1307
458325,727,PT Kencana Usaha Sentosa,Lebih dari 5%,2.298.124.000,72.51,1307
458326,727,Masyarakat,Lebih dari 5%,800.000.000,25.24,1307
458327,727,Cindy Kusuma,Kurang dari 5%,23.692.000,0.75,1307
458328,727,Jessica Kusuma,Kurang dari 5%,23.692.000,0.75,1307
458329,727,Edward Kusuma,Kurang dari 5%,23.692.000,0.75,1307
458330,727,Saham Treasury,Saham Treasury,0,0,1307
458331,727,Cindy Kusuma,Direksi,592.300.000,0.75,1307
458332,727,Jessica Kusuma,Komisaris,592.300.000,0.75,1307
458337,399,NOVEL ARSYAD,Direksi,62.600,0,416
458334,399,NEGARA REPUBLIK INDONESIA,Lebih dari 5%,3.161.947.836,51,416
458335,399,PUBLIK,Kurang dari 5%,3.023.393.618,49,416
458336,399,Saham Treasury,Saham Treasury,14.555.900,0,416
458338,399,SINURLINDA GUSTINA M,Direksi,590.000,0.01,416
458339,399,YUYUS JUARSA,Direksi,109.300,0,416
458347,1702,Ir. Paulus Kurniawan Koesoemowidagdo,Komisaris,316.500.000,36.04,1129
458348,1702,Andreas Widhatama Kurniawan,Direksi,238.800.000,27.19,1129
458349,1702,Cyrilus Winatama Kurniawan,Direksi,141.000.000,16.06,1129
458340,1702,Ir. Paulus Kurniawan Koesoemowidagdo,Lebih dari 5%,316.500.000,36.04,1129
458341,1702,Andreas Widhatama Kurniawan,Lebih dari 5%,238.800.000,27.19,1129
458342,1702,Cyrilus Winatama Kurniawan,Lebih dari 5%,141.000.000,16.06,1129
458343,1702,Bonaventura Wimatama Kurniawan,Lebih dari 5%,6.250.000,0.71,1129
458344,1702,PT Pratama Investama Kurnia,Lebih dari 5%,91.481.900,10.42,1129
458345,1702,Masyarakat,Kurang dari 5%,84.155.600,9.58,1129
458346,1702,Saham Treasury,Saham Treasury,0,0,1129
458350,400,PT Caraka Reksa Optima,Lebih dari 5%,905.705.657,89.8,418
458351,400,Masyarakat,Kurang dari 5%,85.958.843,8.52,418
458352,400,Saham Treasury,Saham Treasury,16.940.500,1.68,418
458353,400,Romi Novan Indrawan,Direksi,0,0,418
458354,400,Rafael Nitiyudo,Direksi,0,0,418
458355,400,Aldi Rakhmatillah,Direksi,0,0,418
458356,400,Pankaj Motilal,Direksi,0,0,418
458357,400,Ruddy Santoso,Direksi,0,0,418
458358,400,Haji Romo Nitiyudo Wachjo,Komisaris,0,0,418
458359,400,Prof. Ginandjar Kartasasmita,Komisaris,0,0,418
458360,400,"Djauhar Maulidi S.E., M.B.A.",Komisaris,0,0,418
458361,400,Jend. (Pur) Sutanto,Komisaris,0,0,418
458364,400,"Setia Untung Arimuladi S.H., M.Hum.",Komisaris,0,0,418
458365,400,"Prof. Dr. Supandi S.H., M.Hum",Komisaris,0,0,418
458362,400,Hasnul Suhaimi,Komisaris,0,0,418
458363,400,Osman Sitorus,Komisaris,0,0,418
458373,401,Bidin Yusuf,Direksi,187.680.000,3.53,419
458366,401,Inditeck Technology Hong Kong Limited,Lebih dari 5%,531.434.400,10,419
458367,401,"Asus Investment Co., Ltd",Lebih dari 5%,531.434.100,10,419
458368,401,Abidin Fan,Lebih dari 5%,3.532.500.000,66.47,419
458369,401,Bidin Yusuf,Kurang dari 5%,187.680.000,3.53,419
458370,401,Masyarakat,Kurang dari 5%,531.295.500,10,419
458371,401,Saham Treasury,Saham Treasury,0,0,419
458372,401,Abidin Fan,Direksi,3.532.500.000,66.47,419
458384,402,TEH KIAN KUN,Direksi,0,0,420
458374,402,PT GRAHA SENTOSA PERSADA,Lebih dari 5%,61.000.666,27.63,420
458375,402,STANDARD CHARTERED BANK SG S/A VP BANK A/C VP BANK (SINGAPORE) LTD (ID005464400004),Lebih dari 5%,31.214.900,14.14,420
458376,402,"UNION BANCAIRE PRIVEE, UBP SA SINGAPORE BRANCH",Lebih dari 5%,22.816.634,10.33,420
458377,402,PT. BAYU BUANA TBK,Lebih dari 5%,19.652.000,8.9,420
458378,402,PUBLIK/MASYARAKAT,Kurang dari 5%,86.123.800,39,420
458379,402,Saham Treasury,Saham Treasury,0,0,420
458380,402,BOSTOMI SUHARMAN ,Komisaris,0,0,420
458381,402,TJHIN LEERIS HARNI,Komisaris,0,0,420
458382,402,EDI TRIYENTO,Direksi,0,0,420
458383,402,ISKONDA JAPIAR BUDHI,Direksi,0,0,420
458391,403,Ariyo Tejo,Komisaris,4.400.403,1.34,421
458385,403,Lenawati Pudjiadi ,Lebih dari 5%,73.895.508,22.42,421
458386,403,PT Istana Kuta Ratu Prestige,Lebih dari 5%,146.772.841,44.54,421
458387,403,Masyarakat,Kurang dari 5%,108.891.651,33.04,421
458388,403,Saham Treasury,Saham Treasury,0,0,421
458389,403,Damian Pudjiadi,Direksi,9.321.389,2.83,421
458390,403,Kosmian Pudjiadi,Komisaris,13.538.227,4.11,421
458400,1704,Mohamad Chairul Imran,Komisaris,0,0,1128
458401,1704,Ariel Wibisono,Direksi,2.000.000,0.03,1128
458392,1704,PT Igelcorp Nusantara Kapital,Lebih dari 5%,353.069.900,5.6,1128
458393,1704,PT Rajawali Inti,Lebih dari 5%,962.621.880,15.28,1128
458394,1704,PT Rajawali Dwiputra Indonesia,Lebih dari 5%,769.639.000,12.21,1128
458395,1704,PT Igelcorp Asia Kapital,Lebih dari 5%,463.019.400,7.35,1128
458396,1704,Masyarakat,Kurang dari 5%,3.753.580.722,59.56,1128
458397,1704,Saham Treasury,Saham Treasury,0,0,1128
458398,1704,Yonathan Himawan Hendarto,Direksi,0,0,1128
458399,1704,Theodore Tonny Hendarto,Komisaris,0,0,1128
458410,1705,Hideki Iida,Komisaris,0,0,1105
458402,1705,PT Trinitan Resourcetama Indonesia,Lebih dari 5%,363.726.830,26.45,1105
458403,1705,PT Mirae Asset Sekuritas Indonesia,Lebih dari 5%,149.100.027,10.84,1105
458404,1705,Masyarakat,Kurang dari 5%,862.354.648,62.71,1105
458405,1705,Saham Treasury,Saham Treasury,0,0,1105
458406,1705,Widodo Sucipto,Direksi,0,0,1105
458407,1705,Erkwan Kangdra,Direksi,100.000,0.01,1105
458408,1705,Hendrawan Lionardy,Direksi,0,0,1105
458409,1705,Andri,Komisaris,0,0,1105
458418,1706,Wagiman,Komisaris,8.000.000,0.8,1161
458411,1706,PT Bumi Kreasi Baru,Lebih dari 5%,768.000.000,76.8,1161
458412,1706,Ong Yick Sing,Lebih dari 5%,51.470.500,5.15,1161
458413,1706,Masyarakat,Kurang dari 5%,180.529.500,18.05,1161
458414,1706,Saham Treasury,Saham Treasury,0,0,1161
458415,1706,Helli Saputra,Direksi,8.000.000,0.8,1161
458416,1706,Eko Saputro Wijaya,Direksi,8.000.000,0.8,1161
458417,1706,David Tantri,Komisaris,8.000.000,0.8,1161
458424,404,WONG BOON SIEW IVY,Direksi,1.000.000,0.0021,422
458419,404,PAKUWON ARTHANIAGA,Lebih dari 5%,33.077.598.400,68.68,422
458420,404,Masyarakat,Kurang dari 5%,15.082.004.000,31.32,422
458421,404,Saham Treasury,Saham Treasury,0,0,422
458422,404,RICHARD ADISASTRA,Komisaris,131.040,0.0003,422
458423,404,ALEXANDER TEDJA,Komisaris,10.608.000,0.022,422
458431,405,-,Direksi,0,0,424
458425,405,REJUVE GLOBAL INVESTMENT PTE LTD,Lebih dari 5%,216.582.206,40.48,424
458426,405,PT. ALDIRACITA SEKURITAS INDONESIA,Lebih dari 5%,118.348.306,22.11,424
458427,405,DBS BANK LTD SG-PB CLIENTS,Lebih dari 5%,40.019.702,7.48,424
458428,405,PT. GLOBAL INVESTMENT INSTITUSI,Lebih dari 5%,29.429.400,5.5,424
458429,405,MASYARAKAT,Kurang dari 5%,130.700.386,24.43,424
458430,405,Saham Treasury,Saham Treasury,0,0,424
458442,604,Emireza Mohammad Arifin,Komisaris,0,0,1021
458432,604,PT Sriboga Raturaya,Lebih dari 5%,1.957.933.250,64.79,1021
458433,604,DBS Bank Ltd S/A ALBIZIA ASEAN,Lebih dari 5%,168.142.500,5.56,1021
458434,604,JPMCB NA AIF CLT RE - The Scottish Oriental Smaller Companies Trust PLC,Lebih dari 5%,211.533.000,7,1021
458435,604,Masyarakat,Kurang dari 5%,668.278.850,22.12,1021
458436,604,Saham Treasury,Saham Treasury,15.987.400,0.53,1021
458437,604,Hadian Iswara,Direksi,0,0,1021
458438,604,Brata Taruna Hardjosubroto,Komisaris,0,0,1021
458439,604,Stephen James McCarthy,Direksi,0,0,1021
458440,604,Jeo Sasanto,Direksi,1.441.500,0.0477,1021
458441,604,Budi Setiawan,Direksi,0,0,1021
458446,743,Ram Jethmal Punjabi,Komisaris,5.215.000.000,84.19,1323
458443,743,Ram Jethmal Punjabi,Lebih dari 5%,5.215.000.000,84.19,1323
458444,743,PT Tripar Multi Image,Kurang dari 5%,50.000.000,0.81,1323
458445,743,Saham Treasury,Saham Treasury,0,0,1323
458458,680,Jadug Trimulyo Ainul Amri,Komisaris,421.400.000,13.47,1260
458459,680,Nilamsari,Direksi,147.000.000,4.7,1260
458460,680,Velliq Arsapranata,Direksi,49.000.000,1.57,1260
458461,680,Nur Arief Budiyanto,Direksi,39.200.000,1.25,1260
458447,680,PT Globalasia Capital Investama,Lebih dari 5%,1.200.000.000,38.36,1260
458448,680,Yuni Ayuningsih,Lebih dari 5%,196.000.000,6.26,1260
458449,680,Jaduq Trimulyo Ainul Amri,Lebih dari 5%,421.400.000,13.47,1260
458450,680,Fuad Iskandar,Kurang dari 5%,58.800.000,1.88,1260
458451,680,Joe Steven,Kurang dari 5%,49.000.000,1.57,1260
458452,680,Yuli Prasetya Adi,Kurang dari 5%,19.600.000,0.63,1260
458453,680,Masyarakat,Kurang dari 5%,948.111.251,30.31,1260
458454,680,Nilamsari,Kurang dari 5%,147.000.000,4.7,1260
458455,680,Velliq Arsapranata,Kurang dari 5%,49.000.000,1.57,1260
458456,680,Nur Arief Budiyanto,Kurang dari 5%,39.200.000,1.25,1260
458457,680,Saham Treasury,Saham Treasury,0,0,1260
458467,406,Saham Treasury,Saham Treasury,0,0,425
458462,406,SENTOSA BERSAMA MITRA,Lebih dari 5%,1.378.994.704,32.62,425
458463,406,HAPSORO,Lebih dari 5%,1.205.491.300,28.51,425
458464,406,PT BASIS UTAMA PRIMA,Lebih dari 5%,516.565.900,12.22,425
458465,406,ZEZE AZEWEL TAMBANG,Lebih dari 5%,219.803.900,5.2,425
458466,406,Masyarakat,Kurang dari 5%,906.226.700,21.45,425
458474,407,Agus Makmur,Direksi,150.076.600,2.11,426
458468,407,"RAMAYANA MAKMURSENTOSA, PT",Lebih dari 5%,3.965.000.000,55.88,426
458469,407,Paulus Tumewu,Lebih dari 5%,260.000.000,3.66,426
458470,407,Agus Makmur,Lebih dari 5%,150.076.600,2.11,426
458471,407,Masyarakat,Kurang dari 5%,1.774.327.400,25.01,426
458472,407,Saham Treasury,Saham Treasury,946.596.000,13.34,426
458473,407,Paulus Tumewu,Komisaris,260.000.000,3.66,426
458488,408,Maria Suwarni,Direksi,0,0,427
458475,408,PT Prima Rasa Inti,Lebih dari 5%,90.051.343,5.76,427
458476,408,PT Wijaya Sumber Sejahtera,Lebih dari 5%,185.113.597,11.83,427
458477,408,PT Global Digital Niaga,Lebih dari 5%,1.103.853.228,70.56,427
458478,408,public,Kurang dari 5%,185.469.332,11.85,427
458479,408,Saham Treasury,Saham Treasury,0,0,427
458480,408,Honky Harjo,Komisaris,437.200,0.03,427
458481,408,Ronny Prasetya,Komisaris,306.200,0.02,427
458482,408,Hedy Lapian,Komisaris,0,0,427
458483,408,Meshvara Kanjaya,Direksi,3.862.300,0.25,427
458484,408,Harman Siswanto,Direksi,12.082.550,0.77,427
458485,408,Suharno Kusumodjojo,Direksi,939.950,0.06,427
458486,408,Tjioe Pit Yin,Direksi,0,0,427
458487,408,Hady Purnama,Direksi,0,0,427
458492,409,Michella Ristiadewi,Komisaris,11.454.901,0.43,428
458489,409,Richard Wiriahardja,Lebih dari 5%,1.378.060.918,51.88,428
458490,409,Masyarakat,Kurang dari 5%,1.278.151.908,48.12,428
458491,409,Saham Treasury,Saham Treasury,0,0,428
458501,676,Samuel Kharis Purdiyanta,Direksi,0,0,1256
458493,676, PT Gelora Rimba Jaya,Lebih dari 5%,584.400.000,77.92,1256
458494,676, Adhitya Chandra Wijaya,Lebih dari 5%,15.600.000,2.08,1256
458495,676,Masyarakat,Kurang dari 5%,150.000.000,20,1256
458496,676,Saham Treasury,Saham Treasury,0,0,1256
458497,676,Adhitya Chandra Wijaya,Komisaris,15.600.000,2.08,1256
458498,676,Henry Setya Wibowo,Komisaris,0,0,1256
458499,676,Lusiana Permatasari,Komisaris,0,0,1256
458500,676,Alvin Tjokrohadi,Direksi,0,0,1256
458511,410,KARTA WIDJAJA,Direksi,17.182.200,6.39,429
458512,410,HERRIJANTO WIDJAJA,Komisaris,7.549.800,2.81,429
458502,410,SUTIADI WIDJAJA,Lebih dari 5%,114.027.600,42.42,429
458503,410,TURNIADY WIDJAJA,Lebih dari 5%,50.372.200,18.74,429
458504,410,WIRIADY WIDJAJA,Lebih dari 5%,22.671.400,8.43,429
458505,410,KARTA WIDJAJA,Lebih dari 5%,17.182.200,6.39,429
458506,410,PT. GENO TATAGRAHA,Lebih dari 5%,0,0,429
458507,410,PT. GENO INTIPERKASA,Lebih dari 5%,0,0,429
458508,410,MASYARAKAT,Kurang dari 5%,64.546.600,24.02,429
458509,410,Saham Treasury,Saham Treasury,0,0,429
458510,410,WIRIADY WIDJAJA,Direksi,22.671.400,8.43,429
458522,1710,"H. Ikhwan Abidin, MA",Komisaris,0,0,1116
458513,1710,PT Enam Berlian Sinergi,Lebih dari 5%,3.099.480.000,46.72,1116
458514,1710,PT Harmoni Harum Propertindo,Lebih dari 5%,1.033.160.000,15.58,1116
458515,1710,Masyarakat,Kurang dari 5%,2.500.970.151,37.7,1116
458516,1710,Saham Treasury,Saham Treasury,0,0,1116
458517,1710,Aulia Firdaus,Direksi,0,0,1116
458518,1710,Sjafardamsah,Direksi,0,0,1116
458519,1710,Yahya Attamimi,Direksi,0,0,1116
458520,1710,Ichsan Thalib,Komisaris,0,0,1116
458521,1710,Djumadi,Komisaris,0,0,1116
458532,748,Masyarakat Warkat,Masyarakat Warkat,0,0,1328
458533,748,Masyarakat Non Warkat,Masyarakat Non Warkat,1.323.120.000,23.1,1328
458523,748,PT Relife Property,Lebih dari 5%,1.113.600.000,19.44,1328
458524,748,PT Relife Realty Indonesia,Lebih dari 5%,540.000.000,9.43,1328
458525,748,PT Patraland Mulia Jaya,Lebih dari 5%,540.000.000,9.43,1328
458526,748,PT Nusa Perkasa International,Lebih dari 5%,603.360.000,10.54,1328
458527,748,Achmad Machlus Sadat,Komisaris,990.600.000,17.29,1328
458528,748,Ghofar Rozaq Nazila,Komisaris,617.120.000,10.77,1328
458529,748,Pengendali Saham,Saham Pengendali,0,0,1328
458530,748,Non Pengendali Saham,Saham Non Pengendali,0,0,1328
458531,748,Saham Treasury,Saham Treasury,0,0,1328
458540,411,Wilson Sofan,Direksi,0,0,430
458534,411,PT Reliance Capital Management,Lebih dari 5%,1.556.887.135,86.49,430
458535,411,Masyarakat,Kurang dari 5%,243.112.865,13.51,430
458536,411,Saham Treasury,Saham Treasury,0,0,430
458537,411,Anton Budidjaja,Komisaris,0,0,430
458538,411,Indra Safitri,Komisaris,0,0,430
458539,411,Bagus Abimanyu Lulu,Direksi,0,0,430
458548,412,Paulus Gunawan,Direksi,1.622.000,0.25,431
458541,412,Denzin International Ltd,Lebih dari 5%,84.095.500,13.1,431
458542,412,Spanola Holdings Ltd,Lebih dari 5%,125.000.000,19.48,431
458543,412,PT. Ricky Utama Raya,Lebih dari 5%,99.192.100,15.46,431
458544,412,-,Kurang dari 5%,333.429.910,51.96,431
458545,412,Saham Treasury,Saham Treasury,0,0,431
458546,412,Tirta Heru Citra,Direksi,1.000.000,0.16,431
458547,412,Viktor R. Franziskus,Komisaris,43.000,0.01,431
458557,413,Iriawan Hartana,Direksi,0,0,432
458549,413,PT Surya Indah Muara Pantai,Lebih dari 5%,490.597.030,80.54,432
458550,413,Masyarakat,Kurang dari 5%,118.532.970,19.46,432
458551,413,Saham Treasury,Saham Treasury,0,0,432
458552,413,Hadi Sunarto,Komisaris,0,0,432
458553,413,Ratna Sari Suhartono,Komisaris,1.356.600,0.22,432
458554,413,Mikrowa Kirana,Komisaris,0,0,432
458555,413,Kartika Hadi,Direksi,8.129.500,1.33,432
458556,413,Stefano Katianda,Direksi,222.300,0.04,432
458563,414,Teddy Tjokrosapoetro,Direksi,2.556.148.021,5.67,433
458558,414,NBS Clients,Lebih dari 5%,4.769.888.939,10.581,433
458559,414,Teddy Tjokrosapoetro,Lebih dari 5%,2.556.148.021,5.67,433
458560,414,PT. Asabri (Persero),Lebih dari 5%,2.455.285.085,5.446,433
458561,414,Masyarakat,Kurang dari 5%,35.299.277.955,78.303,433
458562,414,Saham Treasury,Saham Treasury,0,0,433
