Id,FkProfileId,Name,Role,Independent,IdField
109968,353,Leland Gerrits Rompas,KOMISARIS,Ya,369
109969,4098,Tjin Ten Chun,PRESIDEN KOMISARIS,Tidak,1242
109970,4098,"dr. Andi Wahyuningsih Attas, Sp. An., KIC, MARS",KOMISARIS,Ya,1242
109971,1681,Wilson,KOMISARIS UTAMA,Tidak,1073
109972,1681,Nawi,KOMISARIS,Ya,1073
109973,354,Kenny Edeli,KOMISARIS,Tidak,928
109974,354,Samson Siburian,KOMISARIS,Ya,928
109977,355,Sani Juli Maruli,KOMISARIS,Tidak,370
109975,355,Robert Maruli,PRESIDEN KOMISARIS,Tidak,370
109976,355,Ramli Yang Lie,KOMISARIS,Ya,370
109980,589,Rini Setiawati,KOMISARIS,Ya,995
109978,589,Markus Dinarto Pranoto,KOMISARIS UTAMA,Tidak,995
109979,589,Suwarna,KOMISARIS,Ya,995
109982,356,Kadarsyah Suryadi,KOMISARIS,Ya,371
109983,356,Myung Chang Yong,KOMISARIS,Tidak,371
109981,356,Lee Kang Hyeob ,PRESIDEN KOMISARIS,Tidak,371
109988,357,Anton Hartono,KOMISARIS,Ya,372
109984,357,Jogi Hendra Atmadja,KOMISARIS UTAMA,Tidak,372
109985,357,Hermawan Lesmana,KOMISARIS,Tidak,372
109986,357,Gunawan Atmadja,KOMISARIS,Tidak,372
109987,357,Suryanto Gunawan,KOMISARIS,Ya,372
109989,358,Raden Agus Santosa,KOMISARIS UTAMA,Tidak,373
109990,358,Nurharjanto,KOMISARIS,Tidak,373
109991,358,Tata Venkatama Ramana,KOMISARIS,Ya,373
109994,359,Sintong Panjaitan,KOMISARIS,Ya,375
109992,359,Johnny Pesik,PRESIDEN KOMISARIS,Tidak,375
109993,359,Benny Soetrisno,KOMISARIS,Tidak,375
110000,3196,Sihol Siagian,KOMISARIS,Ya,1236
109998,3196,Nurul Taufiqu Rochman,KOMISARIS UTAMA,Tidak,1236
109999,3196,Radyum Ikono,KOMISARIS,Tidak,1236
110001,590,Catur Prianto,KOMISARIS UTAMA,Tidak,990
110002,590,Marsellino,KOMISARIS,Ya,990
110003,1804,Tjiu Lanny Idayani ,KOMISARIS UTAMA,Tidak,1222
110004,1804,Toni Yoyo,KOMISARIS,Ya,1222
110006,634,Hotrin Tua Situmorang,KOMISARIS,Ya,1070
110005,634,Sayid Anwar,KOMISARIS UTAMA,Tidak,1070
110007,715,Achmad Machlus Sadat,KOMISARIS UTAMA,Tidak,1295
110008,715,Drs. Kuswiyoto Ak,KOMISARIS,Ya,1295
110009,736,Donald J. Hermanus,KOMISARIS UTAMA,Tidak,1316
110010,736,Darjoto Setyawan,KOMISARIS,Ya,1316
110011,736,Suryadi Sasmita,KOMISARIS,Ya,1316
110014,361,DJOKO SOEMARJANTO,KOMISARIS,Ya,377
110012,361,KOH TJI BENG,KOMISARIS UTAMA,Tidak,377
110013,361,ALIAS BIN JUMAAT,KOMISARIS,Tidak,377
110015,2593,Lie Halim,KOMISARIS UTAMA,Tidak,1229
110016,2593,Rachmat Nugroho,KOMISARIS,Tidak,1229
110017,2593,Clifford David Rees,KOMISARIS,Ya,1229
110019,591,Budiasto Kusuma,KOMISARIS,Tidak,1035
110020,591,Siska Pratiwi,KOMISARIS,Ya,1035
110018,591,Suryandy Jahja,KOMISARIS UTAMA,Tidak,1035
110023,592,Fandy Wijaya,KOMISARIS,Ya,1015
110021,592,Freddy Santoso,KOMISARIS UTAMA,Tidak,1015
110022,592,Anita Marta,KOMISARIS,Tidak,1015
110024,1793,David Kristiali,KOMISARIS UTAMA,Tidak,1197
110025,1793,Yamin Dharmawan,KOMISARIS,Ya,1197
110028,362,R. Hendro Martono,KOMISARIS,Ya,378
110026,362,Koichiro Anzai,KOMISARIS UTAMA,Tidak,378
110027,362,Kengo Mogi,KOMISARIS,Tidak,378
110030,696,"Dr Hulman Panjaitan S.H., M.H",KOMISARIS,Ya,1276
110029,696,Agatha Nindya,KOMISARIS UTAMA,Tidak,1276
110031,363,FERRY JOEDIANTO ROBERTUS TANDIONO,KOMISARIS UTAMA,Tidak,379
110032,363,"Drs. RAJA SIRAIT, MM",WAKIL KOMISARIS UTAMA,Ya,379
110034,364,Leander Nauli,KOMISARIS,Tidak,380
110033,364,Pingki Elka Pangestu,KOMISARIS UTAMA,Ya,380
110043,365,Nicholas Tan**,KOMISARIS,Ya,381
110035,365,Pramukti Surjaudaja,PRESIDEN KOMISARIS,Tidak,381
110036,365,Helen Wong,KOMISARIS,Tidak,381
110037,365,Lai Teck Poh,KOMISARIS,Tidak,381
110038,365,Jusuf Halim,KOMISARIS,Ya,381
110039,365,Kwan Chiew Choi *,KOMISARIS,Ya,381
110040,365,Betti S. Alisjahbana,KOMISARIS,Ya,381
110041,365,Rama P. Kusumaputra,KOMISARIS,Ya,381
110042,365,Na Wu Beng,KOMISARIS,Tidak,381
110044,366,"Prof. Adrianus Mooy, MSc. PhD",KOMISARIS UTAMA,Ya,382
110045,366,Dewi Pandamsari,KOMISARIS,Ya,382
110046,366,Tjindrasa Ng,KOMISARIS,Ya,382
110047,647,Uus Sudianto,KOMISARIS UTAMA,Tidak,1186
110048,647,Harry Kurniawan,KOMISARIS,Tidak,1186
110049,647,Gamal Nasir,KOMISARIS,Ya,1186
110052,367,Firman Armensyah Lubis,KOMISARIS,Ya,383
110050,367,Johannes Suriadjaja,KOMISARIS UTAMA,Tidak,383
110051,367,-,WAKIL KOMISARIS UTAMA,Tidak,383
110054,732,Robiyanto,KOMISARIS,Tidak,1312
110055,732,Dr. Ir. H. Rachmat Pambudy,KOMISARIS,Ya,1312
110053,732,Ester Hartati Satyono,KOMISARIS UTAMA,Tidak,1312
110060,2605,Ir. Hilman Risan,KOMISARIS UTAMA,Tidak,1232
110056,2605, Ir. Hilman Risan,KOMISARIS,Ya,1232
110057,2605,Hardiyanto Darjoto,KOMISARIS,Tidak,1232
110058,2605,"Lia Marliana, S.E",KOMISARIS,Tidak,1232
110059,2605,Andri Budhi Setiawan,KOMISARIS UTAMA,Tidak,1232
110063,593,Sihol Siagian,KOMISARIS,Ya,1036
110061,593,Benny Tjokrosaputro,KOMISARIS UTAMA,Tidak,1036
110062,593,Unggul K Yudoyono,KOMISARIS,Tidak,1036
110066,1684,Selamat,KOMISARIS,Ya,1103
110064,1684,Ventje Rahardjo Soedigno,KOMISARIS UTAMA,Tidak,1103
110065,1684,Michella Ristiadewi,KOMISARIS,Tidak,1103
110067,533,Hariyadi Budisantoso Sukamdani,KOMISARIS UTAMA,Tidak,948
110068,533,"John Pieter Nazar, SH., MH",KOMISARIS,Ya,948
110069,533,Djoko Rosmiatu MIjaata,KOMISARIS,Ya,948
110070,533,Cinta Laura Kiehl,KOMISARIS,Tidak,948
110071,1805,Mohamad Asad,KOMISARIS UTAMA,Tidak,1221
110072,1805,Andang Bachtiar,KOMISARIS,Tidak,1221
110073,1805,Darmaji Nasim,KOMISARIS,Ya,1221
110075,368,Drs. Zainuddin Effendi MM,KOMISARIS,Ya,384
110074,368,Hardjanto Adiwana,KOMISARIS UTAMA,Tidak,384
110076,665,Sulastri,KOMISARIS UTAMA,Tidak,1202
110077,665,Sriyati Mangulahi Hutauruk,KOMISARIS,Ya,1202
110080,369,Mursid Setiadji,KOMISARIS,Ya,385
110078,369,Judi Magio Yusuf,KOMISARIS UTAMA,Ya,385
110079,369,Edwin Stamboel,WAKIL KOMISARIS UTAMA,Tidak,385
110081,4134,Reza Wibisana Subekti,KOMISARIS UTAMA,Tidak,1245
110082,4134,Hioe Mie Tjen,KOMISARIS,Tidak,1245
110083,4134,Ir. Valentino Danny Lumanto,KOMISARIS,Ya,1245
110084,697,Yacobus Jemmy Hartanto,KOMISARIS UTAMA,Tidak,1277
110085,697,Dr. Supriyantoro,KOMISARIS,Ya,1277
110086,697,Siane Soetanto,KOMISARIS,Tidak,1277
110087,370,"DR. Ferry Siswojo Djongianto, SH, LLM, LLM",PRESIDEN KOMISARIS,Tidak,386
110088,370,Drs. H. Lutfi Dahlan,WAKIL PRESIDEN KOMISARIS,Ya,386
110089,370,Sriyanto,KOMISARIS,Tidak,386
110090,370,Ris Sutarto,KOMISARIS,Ya,386
110091,370,Gatot Subroto,KOMISARIS,Ya,386
110092,370,Drs. Syamsuddin Lologau,KOMISARIS,Ya,386
110093,1685,Sumardi Wijaya,KOMISARIS UTAMA,Tidak,1102
110094,1685,Adhiguna Abdhipradhana Herwindha,KOMISARIS,Ya,1102
110096,720,Bernhard Agus Subiakto,KOMISARIS,Tidak,1300
110095,720,Michael Gerald Jusanti,KOMISARIS UTAMA,Tidak,1300
110097,720,Himawan Gunadi,KOMISARIS,Ya,1300
110102,704,Adita Irawati,KOMISARIS,Ya,1284
110098,704,Wahono,KOMISARIS UTAMA,Tidak,1284
110099,704,Sigit Kuntjahjo,KOMISARIS,Tidak,1284
110100,704,Baden Saprudin,KOMISARIS,Tidak,1284
110101,704,Jenal Kaludin,KOMISARIS,Ya,1284
110103,371,Wijaya Mulia,KOMISARIS,Tidak,387
110104,371,Poltak Sihotang,KOMISARIS UTAMA,Ya,387
110108,372,Johnson Chan,KOMISARIS,Ya,389
110109,372,Drs. Kumari Ak,KOMISARIS,Ya,389
110107,372,Hardi Wijaya Liong,PRESIDEN KOMISARIS,Tidak,389
110110,1687,Francisco Sumasto,KOMISARIS UTAMA,Tidak,1086
110111,1687,Veronica Pudjiati Lias,KOMISARIS,Ya,1086
110114,594,Hardjo Subroto Lilik,KOMISARIS,Ya,1044
110112,594,Susanto Kusumo,PRESIDEN KOMISARIS,Tidak,1044
110113,594,Steven Kusumo,KOMISARIS,Tidak,1044
110117,594,Djisman Simandjuntak,KOMISARIS,Ya,1044
110115,594,Phiong Philipus Darma,WAKIL PRESIDEN KOMISARIS,Tidak,1044
110116,594,Richard Halim Kusuma,KOMISARIS,Tidak,1044
110120,373,"Agus Ariandy Sijoatmodjo SH, MM",KOMISARIS,Ya,390
110118,373,Satrijanto Tirtawisata,KOMISARIS UTAMA,Tidak,390
110119,373,Dharmayanto Tirtawisata,KOMISARIS,Tidak,390
110123,374,Kun Mawira,KOMISARIS,Tidak,391
110121,374,Mu'min Ali Gunanwan,PRESIDEN KOMISARIS,Tidak,391
110122,374,Aries Liman,WAKIL PRESIDEN KOMISARIS,Tidak,391
110124,374,Peter Setiono,KOMISARIS,Ya,391
110125,374,Mustofa S.Sos,KOMISARIS,Ya,391
110127,595,Makmur Darmo,KOMISARIS,Ya,1002
110126,595,Robby Taslim,KOMISARIS UTAMA,Tidak,1002
110128,375,Benny Soetrisno,KOMISARIS UTAMA,Ya,392
110129,375,Supandi Widi Siswanto,WAKIL KOMISARIS UTAMA,Ya,392
110130,375,Gita Rusmida Sjahrir,KOMISARIS,Ya,392
110131,375,Ameesh Anand,KOMISARIS,Tidak,392
110132,596,Halim Susanto,KOMISARIS UTAMA,Tidak,957
110133,596,Roesdiman Soegiarso,KOMISARIS,Ya,957
110134,597,Tommy Iskandar Widjaja,KOMISARIS UTAMA,Tidak,1006
110135,597,Ida Bagus Oka Nila,KOMISARIS,Ya,1006
110136,597,Muhammad Reagy Sukmana,KOMISARIS,Tidak,1006
110139,376,Daniel Martinus,KOMISARIS,Ya,393
110137,376,Daniel Martinus,KOMISARIS UTAMA,Tidak,393
110138,376,Rocky Wisuda Praputranto,KOMISARIS,Tidak,393
110140,698,Tirto Angesty,KOMISARIS UTAMA,Tidak,1278
110141,698,Musa Chandra,KOMISARIS,Ya,1278
110142,377,Chengwy Karlam,KOMISARIS UTAMA,Ya,394
110143,377,Padma Dewi Liman,KOMISARIS,Tidak,394
110144,635,Maxi Rein Rondonuwu,KOMISARIS UTAMA,Tidak,1065
110145,635,Masrizal Achmad Syarief,KOMISARIS,Tidak,1065
110146,635,Bimo Wijayanto,KOMISARIS,Ya,1065
110147,635,Chrisma Aryani Albandjar,KOMISARIS,Ya,1065
110148,716,Hermanto Tanoko,KOMISARIS UTAMA,Tidak,1296
110149,716,Nobertus Rahardjo Muljono,KOMISARIS,Tidak,1296
110150,716,"Drs. Mohammad Raylan, MM",KOMISARIS,Ya,1296
110156,378,Paiman Raharjo,KOMISARIS,Ya,395
110151,378,Arcandra Tahar,KOMISARIS UTAMA,Tidak,395
110152,378,Luky Alfirman,KOMISARIS,Tidak,395
110153,378,Warih Sadono ,KOMISARIS,Tidak,395
110154,378,Christian H. Siboro ,KOMISARIS,Ya,395
110155,378,Dini Shanti Purwono ,KOMISARIS,Ya,395
110157,726,Sarman Simanjorang,KOMISARIS UTAMA,Ya,1306
110158,726,Harris,KOMISARIS,Tidak,1306
110159,726,Sujit S. Parhar,KOMISARIS,Ya,1306
110160,726,Dannif Danusaputro,KOMISARIS,Tidak,1306
110163,1688,Fetty Asmaniati,KOMISARIS,Ya,1123
110161,1688,Claudia Ingkiriwang ,KOMISARIS UTAMA,Tidak,1123
110162,1688,Supandi Widi Siswanto,KOMISARIS,Ya,1123
110164,379,Nelson Sihotang,PRESIDEN KOMISARIS,Tidak,396
110165,379,Ir. Tambak Onggo,KOMISARIS,Ya,396
110166,1689,Liana Saputri,KOMISARIS UTAMA,Tidak,1151
110167,1689,Indra Surya,KOMISARIS,Ya,1151
110168,380,DARMINTO DARMADJI,KOMISARIS UTAMA,Tidak,397
110169,380,AMAN SANTOSO,KOMISARIS,Ya,397
110170,735,Susyanalief,KOMISARIS UTAMA,Tidak,1315
110171,735,Nanang Saputra,KOMISARIS,Tidak,1315
110172,735,Wiryohadi,KOMISARIS,Ya,1315
110173,381,Sofyan A. Djalil,KOMISARIS UTAMA,Ya,398
110174,381,Sutiyoso,KOMISARIS,Tidak,398
110175,381,Suhardi Alius,KOMISARIS,Tidak,398
110178,382,Sammy Tony Saul Lalamentik,KOMISARIS,Ya,399
110176,382,Jusuf Mangga Barani,KOMISARIS UTAMA,Tidak,399
110177,382,Suki,KOMISARIS,Tidak,399
110179,1690,Seto Andry Wibowo,KOMISARIS UTAMA,Tidak,1166
110180,1690,Hannar Yogia,KOMISARIS,Ya,1166
110182,383,DHITA INDRIANI  ,KOMISARIS,Tidak,400
110181,383,FERI DWI AGUSTINA,KOMISARIS UTAMA,Ya,400
110185,384,Sintong Panjaitan,KOMISARIS,Ya,401
110184,384,Amelia Gozali,WAKIL KOMISARIS UTAMA,Tidak,401
110183,384,Franky Oesman Widjaja,KOMISARIS UTAMA,Tidak,401
110186,1691,Suhanti Poniman,KOMISARIS UTAMA,Tidak,1118
110187,1691,Naoya Nakamura,KOMISARIS,Tidak,1118
110188,1691,Nursalam Andi Tabusalla,KOMISARIS,Ya,1118
110191,1692,Salis Teguh Hartono,KOMISARIS,Tidak,1170
110189,1692,Soesilo Soebardjo,KOMISARIS UTAMA,Tidak,1170
110190,1692,"Suwarli, S.E.,Ak",KOMISARIS,Ya,1170
110197,385,Chandra Rahardja Gunawan,KOMISARIS,Tidak,402
110192,385,Lintang Nugroho,WAKIL PRESIDEN KOMISARIS,Ya,402
110193,385,Drs. H. Riyanto,KOMISARIS,Ya,402
110194,385,Nelson Tampubolon,PRESIDEN KOMISARIS,Ya,402
110195,385,Johnny,KOMISARIS,Ya,402
110196,385,Gregory James Terry,KOMISARIS,Ya,402
110200,386,Sindbad Rijadi Hardjodipuro,KOMISARIS,Tidak,403
110198,386,Tantry Soetjipto S,KOMISARIS UTAMA,Ya,403
110199,386,Omar Baginda Pane,KOMISARIS,Ya,403
110201,1694,Wilson Sutantio,KOMISARIS UTAMA,Tidak,1157
110202,1694,Hasan Tantri,KOMISARIS,Tidak,1157
110203,1694,Khaidir Amypalupy,KOMISARIS,Ya,1157
110206,387,Richard Budi Gunawan,WAKIL PRESIDEN KOMISARIS,Tidak,404
110204,387,Sugeng Purwanto,KOMISARIS,Ya,404
110205,387,Mu'min Ali Gunawan,PRESIDEN KOMISARIS,Tidak,404
110207,388,Mu'min Ali Gunawan,PRESIDEN KOMISARIS,Tidak,405
110208,388,Richard Budi Gunawan,WAKIL PRESIDEN KOMISARIS,Tidak,405
110209,388,Sugeng Purwanto,KOMISARIS,Ya,405
110210,388,.,WAKIL PRESIDEN KOMISARIS,Tidak,405
110213,389,Budhi Liman,KOMISARIS,Ya,406
110211,389,Lukman Pudjiadi,KOMISARIS UTAMA,Tidak,406
110212,389,Marianti Pudjiadi,KOMISARIS,Tidak,406
110214,626,Ahmad Santoso,KOMISARIS,Ya,1059
110215,626,Marhaendra,KOMISARIS UTAMA,Tidak,1059
110216,636,Teny Siti Febryani,KOMISARIS UTAMA,Tidak,1068
110217,636,Brian Praneda,KOMISARIS,Ya,1068
110219,598,"BRIAN PRANEDA,SH",KOMISARIS,Ya,1033
110218,598,"HANDOJO KOENTORO SETYADI,SH",KOMISARIS UTAMA,Tidak,1033
110220,1695,Teny Siti Febryani,KOMISARIS UTAMA,Tidak,1082
110221,1695,Brian Praneda,KOMISARIS,Ya,1082
110227,390,Sumiyati,KOMISARIS,Ya,407
110222,390,Robert Mc Carthy Jr,KOMISARIS UTAMA,Tidak,407
110223,390,Christopher Ian Teague,KOMISARIS,Tidak,407
110224,390,Alexander Shaik,KOMISARIS,Tidak,407
110225,390,Christopher Robert Botsford,KOMISARIS,Tidak,407
110226,390,Agus Tjahajana Wirakusumah,KOMISARIS,Ya,407
110228,391,Bima Aranta,KOMISARIS UTAMA,Tidak,408
110229,391,Gondo Radityo Gambiro,KOMISARIS,Ya,408
110232,599,Bernadet Mariani Siswanto,KOMISARIS,Ya,970
110230,599,Iwan Suyudhie Amri,KOMISARIS UTAMA,Tidak,970
110231,599,Amelia Kurniawan,KOMISARIS,Tidak,970
110233,599,Eddy Kuntadi,KOMISARIS,Ya,970
110235,1697,Hendrik Hartono,KOMISARIS,Ya,1076
110234,1697,Henry Poerwantoro,KOMISARIS UTAMA,Tidak,1076
110242,531,Drs. Josep Karnady,KOMISARIS,Ya,939
110236,531,Sutanto Joso,KOMISARIS UTAMA,Tidak,939
110237,531,Iwan Putra Brasali,KOMISARIS,Tidak,939
110238,531,Fenza Sofyan,KOMISARIS,Tidak,939
110239,531,Djeradjat Janto Joso,KOMISARIS,Tidak,939
110240,531,Ir. Kiskenda Suriahardja,KOMISARIS,Ya,939
110241,531,Drs. Irwan Sofjan,KOMISARIS,Ya,939
110243,1698,Jap Astrid Patricia,KOMISARIS UTAMA,Tidak,1153
110244,1698,I Made Satyaguna,KOMISARIS,Ya,1153
110245,600,Nur Rochmad,KOMISARIS UTAMA,Ya,998
110246,600,Indra Jaya Rajagukguk,KOMISARIS,Ya,998
110247,600,M. Zahid,KOMISARIS,Tidak,998
110248,600,Albert SM Simangunsong,KOMISARIS,Tidak,998
110249,392,Tommy Wiranata Anwar,KOMISARIS UTAMA,Tidak,409
110250,392,Aryanto Sutadi,KOMISARIS,Ya,409
110251,392,Budiyono,KOMISARIS,Ya,409
110254,393,SHEILLA GUNADY,KOMISARIS,Ya,410
110252,393,PAULUS BONDAN S HERMAN,PRESIDEN KOMISARIS,Tidak,410
110253,393,RUDY SETIAWAN,KOMISARIS,Tidak,410
110255,692,Yos Effendi Susanto,KOMISARIS UTAMA,Tidak,1272
110256,692,Setya Handojo Singgih,KOMISARIS,Ya,1272
110257,601,Andi Widjaja,KOMISARIS UTAMA,Tidak,964
110258,601,Gunawan Prawiro Soeharto,KOMISARIS,Tidak,964
110259,601,Endang Wahjuningtyas Hoyaranda,KOMISARIS,Tidak,964
110260,601,Joseph Fellipus Peter Luhukay,KOMISARIS,Ya,964
110261,601,Keri Lestari Dandan,KOMISARIS,Ya,964
110262,602,"Dr. Heriyanti S.H., M.Kn.",KOMISARIS UTAMA,Tidak,1019
110263,602,"Dr. dr. Suhartina Darmadi, M.K.M., M.Biomed",KOMISARIS,Ya,1019
110266,394,Budikwanto Kuesar,KOMISARIS,Ya,411
110267,394,Daud Silalahi,KOMISARIS,Ya,411
110264,394,Jimmy Budiarto,KOMISARIS UTAMA,Tidak,411
110265,394,Christian Wijayanto AJ,KOMISARIS,Tidak,411
110273,395,Made Sudharta,KOMISARIS,Tidak,412
110268,395,Mansjur Tandiono,PRESIDEN KOMISARIS,Tidak,412
110269,395,Widyono Lianto,WAKIL PRESIDEN KOMISARIS,Tidak,412
110270,395,Robertus Sukamto,KOMISARIS,Ya,412
110271,395,Fery Yennoto,KOMISARIS,Ya,412
110272,395,Agus Soegiarto,KOMISARIS,Tidak,412
110275,1699,Dikdik Sugiharto ,KOMISARIS,Ya,1113
110276,1699,Ir. Martusin Yapriadi,KOMISARIS,Tidak,1113
110274,1699,Prof. Dr. Ir. Bungaran Saragih,KOMISARIS UTAMA,Tidak,1113
110277,396,SUWITO,KOMISARIS UTAMA,Tidak,413
110278,396,MAYJEN TNI (PURN.) ADANG RUCHIATNA PURADIREDJA,KOMISARIS,Ya,413
110281,603,Loh Niap Juan,PRESIDEN KOMISARIS,Tidak,1000
110279,603,Adi Harsono,KOMISARIS,Tidak,1000
110280,603,Lilis Halim,KOMISARIS,Ya,1000
110287,397, Rahmat Hidayat Pulungan,KOMISARIS,Ya,414
110282,397,Irwandy Arif,KOMISARIS UTAMA,Tidak,414
110283,397,Andi Pahril Pawi,KOMISARIS,Ya,414
110284,397,Kurnia Toha,KOMISARIS,Ya,414
110285,397,E. Piterdono HZ,KOMISARIS,Tidak,414
110286,397,Carlo Brix Tewu,KOMISARIS,Tidak,414
110288,1701,Wahyu Priya Kuswanda,KOMISARIS UTAMA,Tidak,1167
110289,1701,Usin,KOMISARIS,Tidak,1167
110290,1701,Ir. Supardi,KOMISARIS,Ya,1167
110291,398,Sihol Siagian,KOMISARIS UTAMA,Ya,415
110292,398,Mohammad Lendi Basarah,KOMISARIS,Tidak,415
110295,727,Gilbert Rely,KOMISARIS,Ya,1307
110293,727,Jessica Kusuma,KOMISARIS UTAMA,Tidak,1307
110294,727,Tungga Wijaya,KOMISARIS,Tidak,1307
110301,399,Ayodhia GL Kaleke,KOMISARIS,Tidak,416
110296,399,Andi Gani Nena Wea,KOMISARIS UTAMA,Ya,416
110297,399,Istiono,KOMISARIS,Ya,416
110298,399,Ernadhi Sudarmanto,KOMISARIS,Tidak,416
110299,399,Hedy Rahadian,KOMISARIS,Tidak,416
110300,399,Loso Judijanto,KOMISARIS,Tidak,416
110303,1702,"Jenny Trijanti, SS, MEC.DEV",KOMISARIS,Ya,1129
110302,1702,"Dr. Ir. Paulus Kurniawan Koesoemowidagdo, MBA",KOMISARIS UTAMA,Tidak,1129
110313,400,"Prof. Dr. Supandi, S.H., M.Hum.",KOMISARIS,Ya,418
110306,400,Haji Romo Nitiyudo Wachjo,PRESIDEN KOMISARIS,Tidak,418
110307,400,"Djauhar Maulidi, S.E., M.B.A.",KOMISARIS,Tidak,418
110308,400,Marsekal Madya TNI (Purn.) Prof. Ginandjar Kartasasmita,WAKIL PRESIDEN KOMISARIS,Tidak,418
110309,400,Jenderal Pol (Purn.) Drs. Sutanto,KOMISARIS,Tidak,418
110310,400,Osman Sitorus,KOMISARIS,Ya,418
110311,400,Hasnul Suhaimi,KOMISARIS,Ya,418
110312,400,"Setia Untung Arimuladi S.H., M.Hum.",KOMISARIS,Ya,418
110316,401,Herry Santoso,KOMISARIS,Ya,419
110314,401,Megawati,KOMISARIS UTAMA,Tidak,419
110315,401,Usman Fan,KOMISARIS,Tidak,419
110317,402,Bostomi Suharman,KOMISARIS UTAMA,Tidak,420
110318,402,Tjhin Leeris Harni,KOMISARIS,Ya,420
110320,403,"Octavianus Halim, MBA",KOMISARIS,Ya,421
110321,403,Ariyo Tejo,KOMISARIS,Tidak,421
110319,403,"Kosmian Pudjiadi BSISE, MBA",KOMISARIS UTAMA,Tidak,421
110322,1704,Theodore Tonny Hendarto,KOMISARIS UTAMA,Tidak,1128
110323,1704,Dr. Ir. Agus Mulyanto,KOMISARIS,Ya,1128
110324,1705,Hideki Iida,KOMISARIS,Tidak,1105
110325,1705,Andri,KOMISARIS UTAMA,Ya,1105
110326,1706,Wagiman,KOMISARIS UTAMA,Tidak,1161
110327,1706,David Tantri,KOMISARIS,Tidak,1161
110328,1706,Roslini Onwardi,KOMISARIS,Ya,1161
110329,404,Alexander Tedja,PRESIDEN KOMISARIS,Tidak,422
110330,404,Ir. Richard Adisastra,KOMISARIS,Tidak,422
110331,404,"Dr. Dyah Pradnyaparamita D., MM., MSi",KOMISARIS,Ya,422
110335,405,Robby Yulianto,KOMISARIS UTAMA,Tidak,424
110336,405,Maura Linda Sitanggang,KOMISARIS,Ya,424
110337,405,Charles D. Marpaung,KOMISARIS,Ya,424
110334,405,Muhammad Syamsul Arifin,KOMISARIS,Ya,424
110338,604,Brata Taruna Hardjosubroto,KOMISARIS UTAMA,Ya,1021
110339,604,Emireza Mohammad Arifin,KOMISARIS,Tidak,1021
110342,743,Diaz FM Hendropriyono,KOMISARIS,Ya,1323
110340,743,Ram Jethmal Punjabi,KOMISARIS UTAMA,Tidak,1323
110341,743,Raakhee Ram Punjabi,KOMISARIS,Tidak,1323
110345,680,Wijanarko,KOMISARIS,Ya,1260
110343,680,Jadug Trimulyo Ainul Amri,KOMISARIS UTAMA,Tidak,1260
110344,680,Eko Mujianto,KOMISARIS,Tidak,1260
110350,406,Orias Petrus Moedak,KOMISARIS,Tidak,425
110346,406,M Arsjad Rasjid P M,KOMISARIS,Tidak,425
110347,406,Rachmad Gobel,KOMISARIS,Ya,425
110348,406,Rudiantara,KOMISARIS UTAMA,Tidak,425
110349,406,D Andhi Nirwanto,KOMISARIS,Ya,425
110351,407,Paulus Tumewu,KOMISARIS UTAMA,Tidak,426
110352,407,Mohammad Iqbal,KOMISARIS,Tidak,426
110353,407,Kismanto,KOMISARIS,Tidak,426
110354,407,Koh Boon Kim,KOMISARIS,Ya,426
110355,407,Selamat,KOMISARIS,Ya,426
110358,408,Hedy Lapian,KOMISARIS,Ya,427
110356,408,Honky Harjo,KOMISARIS UTAMA,Tidak,427
110357,408,Ronny Prasetya,KOMISARIS,Tidak,427
110359,409,Rosa Lestari Putri T,KOMISARIS UTAMA,Ya,428
110360,409,Michella Ristiadewi,KOMISARIS,Tidak,428
110361,676,Adhitya Chandra Wijaya,KOMISARIS UTAMA,Tidak,1256
110362,676,Henry Setya Wibowo,KOMISARIS,Tidak,1256
110363,676,Yosi Priskila Tansil,KOMISARIS,Ya,1256
110364,410,LILIK ERIKA,KOMISARIS,Tidak,429
110365,410,HERRIJANTO WIDJAJA,KOMISARIS UTAMA,Tidak,429
110366,410,SOEGITO,KOMISARIS,Ya,429
110369,1710,Ikhwan Abidin,KOMISARIS,Ya,1116
110367,1710,Ichsan Thalib,KOMISARIS UTAMA,Tidak,1116
110368,1710,Djumadi,KOMISARIS,Tidak,1116
110370,748,Ghofar Rozaq Nazila,KOMISARIS UTAMA,Tidak,1328
110371,748,Achmad Machlus Sadat,KOMISARIS,Tidak,1328
110372,748,Drs Kuswiyoto AK,KOMISARIS,Ya,1328
110373,411,Anton Budidjaja,PRESIDEN KOMISARIS,Tidak,430
110374,411,Indra Safitri,KOMISARIS,Ya,430
110376,412,VICTOR RICHARD FRANZISCUS,KOMISARIS,Tidak,431
110377,412,SUBANDI SIHMAN,KOMISARIS,Ya,431
110378,412,DELLA PUTRI GUNAWAN,KOMISARIS UTAMA,Tidak,431
110375,412,ANDRIAN GUNAWAN,KOMISARIS UTAMA,Tidak,431
110380,413,Ratna Sari Suhartono,KOMISARIS,Tidak,432
110381,413,Mikrowa Kirana,KOMISARIS,Ya,432
110379,413,Hadi Sunarto,PRESIDEN KOMISARIS,Tidak,432
110384,414,TUNGGUL GUNTUR PASARIBU,KOMISARIS,Ya,433
110382,414,FRANKY TJOKROSAPUTRO,KOMISARIS UTAMA,Tidak,433
110383,414,IWANDONO,KOMISARIS,Tidak,433
