Id,FkProfileId,Name,Role,Affiliated,IdField
185476,666,Erita Kasih Tjia,DIREKTUR,Ya,1203
185477,666,Liu Chen Zhi,DIREKTUR,Ya,1203
185484,321,Agresius R. Kadiaman,DIREKTUR,Tidak,336
185479,321,You Wennan,DIREKTUR UTAMA,Tidak,336
185480,321,Zhu Yong,DIREKTUR,Ya,336
185481,321,Setiawati Smahita,DIREKTUR,Ya,336
185482,321,Junianto,DIREKTUR,Ya,336
185483,321,Chandra NT Siagian,DIREKTUR,Ya,336
185487,322,Juliandus A. Lumban Tobing,DIREKTUR,Tidak,337
185485,322,Erick Tohir,DIREKTUR UTAMA,Ya,337
185486,322,RM. Harlin Erlianto Rahardjo,DIREKTUR,Ya,337
185493,323,David Thomas Fowler,DIREKTUR,Ya,338
185494,323,Chrisanthus Supriyo,DIREKTUR,Ya,338
185495,323,Titien Supeno,DIREKTUR,Ya,338
185490,323,Gavin Arnold Caudle,DIREKTUR,Ya,338
185491,323,Hardi Wijaya Liong,DIREKTUR,Ya,338
185492,323,Andrew Phillip Starkey,DIREKTUR,Ya,338
185489,323,Jason Laurence Greive,WAKIL PRESIDEN DIREKTUR,Ya,338
185488,323,Albert Saputro,PRESIDEN DIREKTUR,Ya,338
185496,582,Vivian Setjakusuma,DIREKTUR UTAMA,Ya,991
185497,582,Vincent Secapramana,DIREKTUR,Ya,991
185498,582,Yudi Cahyono,DIREKTUR,Ya,991
185502,324,Herman,DIREKTUR,Ya,339
185499,324,William Honoris,DIREKTUR UTAMA,Ya,339
185500,324,David Iman Santosa,DIREKTUR,Ya,339
185501,324,Dharma Mitra,DIREKTUR,Ya,339
185504,325,Laurentius Linggodigdo,DIREKTUR,Ya,340
185503,325,Sungkono Honoris,DIREKTUR UTAMA,Ya,340
185509,326,Amri Siahaan,DIREKTUR,Tidak,341
185505,326,Hilmi Panigoro,DIREKTUR UTAMA,Ya,341
185506,326,Roberto Lorato,DIREKTUR,Tidak,341
185507,326,Ronald Gunawan,DIREKTUR,Tidak,341
185508,326,Anthony R. Mathias,DIREKTUR,Tidak,341
185512,675,"Fancy Marsiana, SH",DIREKTUR,Ya,1255
185510,675,A. Padmono Budi Sanyoto,DIREKTUR UTAMA,Ya,1255
185511,675,Herry,DIREKTUR,Ya,1255
185520,327,YB Hariantono,DIREKTUR,Ya,342
185513,327,Kostaman Thayib,DIREKTUR UTAMA,Ya,342
185514,327,Indivara Erni,WAKIL DIREKTUR UTAMA,Ya,342
185515,327,Lay Diza Larentie,WAKIL DIREKTUR UTAMA,Ya,342
185516,327,Madi Darmadi Lazuardi,DIREKTUR,Ya,342
185517,327,Martin Mulwanto,DIREKTUR,Ya,342
185518,327,C. Guntur Triyudianto,DIREKTUR,Ya,342
185519,327,Yuni Lastianto,DIREKTUR,Ya,342
185522,738,Edrick Pramana,DIREKTUR,Ya,1318
185521,738,"Michael Halim Mulyanto, BSC, MBA",DIREKTUR UTAMA,Ya,1318
185525,328,Arryo Aritrixso Wachjuwidajat,DIREKTUR,Ya,343
185523,328,Evie Yulin,PRESIDEN DIREKTUR,Ya,343
185524,328,Bambang Nurcahyo,DIREKTUR,Ya,343
185533,329,Benny Setiawan Santoso,DIREKTUR,Ya,344
185526,329,M. Ramdani Basri,DIREKTUR UTAMA,Ya,344
185527,329,Omar Danni Hasan ,DIREKTUR,Ya,344
185528,329,Ridwan Abdul Chalif Irawan,DIREKTUR,Ya,344
185529,329,Denn Charly Gonzales Espanola,DIREKTUR,Ya,344
185530,329,Amadeo Navalta Bejec ,DIREKTUR,Ya,344
185531,329,Christopher Daniel Cabrera Lizo ,DIREKTUR,Ya,344
185532,329,Francis Emmanuel Dalupan Rojas ,DIREKTUR,Ya,344
185539,330,Yussy Santoso,DIREKTUR,Ya,345
185534,330,Harryjanto Lasmana,DIREKTUR UTAMA,Ya,345
185535,330,Christel Lasmana,DIREKTUR,Ya,345
185536,330,Frederick Nathanael,DIREKTUR,Ya,345
185537,330,Sandy Susanto,DIREKTUR,Ya,345
185538,330,Roberto AK Un,DIREKTUR,Ya,345
185543,331,Sylvia Lestariwati F K,DIREKTUR,Ya,346
185540,331,Joyce Housien,PRESIDEN DIREKTUR,Ya,346
185541,331,Bathmanathan Ponushamy,DIREKTUR,Ya,346
185542,331,Sandeep Jayant Potdar,DIREKTUR,Ya,346
185546,1794,Stephen Sardjono,DIREKTUR,Tidak,1189
185544,1794,Dennis Rahardja,DIREKTUR UTAMA,Ya,1189
185545,1794,Andry Mulyono,DIREKTUR,Tidak,1189
185548,332,Andhi Budhi Witjaksono,DIREKTUR,Ya,347
185547,332,Arianto Djarief,DIREKTUR UTAMA,Ya,347
185552,583,Nagian Toni,DIREKTUR,Ya,1034
185549,583,Usli,DIREKTUR UTAMA,Ya,1034
185550,583,Fuad Halimoen,DIREKTUR,Ya,1034
185551,583,Usman Sarsi,DIREKTUR,Ya,1034
185555,333,Hendro Wibowo,DIREKTUR,Ya,348
185553,333,Anthony Honoris,DIREKTUR UTAMA,Ya,348
185554,333,Budiman Gitaloka,DIREKTUR,Ya,348
185560,334,Afid Hermeily,DIREKTUR,Ya,349
185556,334,Rullyanto,PRESIDEN DIREKTUR,Ya,349
185557,334,Maria Theresia Velina Yulianti,DIREKTUR,Ya,349
185558,334,Suantopo Po,DIREKTUR,Ya,349
185559,334,Endang Mawarti,DIREKTUR,Ya,349
185563,335,NURVANTINA PANDINA,DIREKTUR,Ya,350
185561,335,RUSTIYAN OEN,DIREKTUR UTAMA,Ya,350
185562,335,JOYCE VIDYAYANTI HANDAJANI,DIREKTUR,Ya,350
185567,584,Suwito,DIREKTUR,Ya,973
185564,584,Ifiandiaz Naszir,DIREKTUR UTAMA,Ya,973
185565,584,Airvin W. Hardani,DIREKTUR,Ya,973
185566,584,Gunawan Angkawibawa,DIREKTUR,Ya,973
185570,336,ARDA BILLY,DIREKTUR,Tidak,351
185568,336,WIRAWAN HALIM,DIREKTUR UTAMA,Ya,351
185569,336,DARMINTO,DIREKTUR,Tidak,351
185573,337,IGNATIUS EDY SUHARDAYA,DIREKTUR,Ya,352
185571,337,ANDREAS TJAHJADI,PRESIDEN DIREKTUR,Ya,352
185572,337,Ir. BAMBANG EDIYANTO,DIREKTUR,Ya,352
185575,338,Redi Sopyadi,DIREKTUR,Ya,826
185574,338,Jefri Junaedi,DIREKTUR UTAMA,Ya,826
185581,339,Herman Widjaja,DIREKTUR,Ya,354
185576,339,Ir. Husin Widjajakusuma ,PRESIDEN DIREKTUR,Ya,354
185577,339,"Ir. Jeffri Sandra   Tanudjaja, MM",WAKIL PRESIDEN DIREKTUR,Ya,354
185578,339,Tjandra Gianto Halim,DIREKTUR,Ya,354
185579,339,Susanna,DIREKTUR,Ya,354
185580,339,Kenneth Suhadi Purnama,DIREKTUR,Ya,354
185585,690,Mohammad Arief Pahlevi Pangerang,DIREKTUR,Ya,1270
185582,690,Harry Mohamad Nadir,DIREKTUR UTAMA,Ya,1270
185583,690,Wawan Sulistyawan,DIREKTUR,Ya,1270
185584,690,Bambang Laksanawan,DIREKTUR,Ya,1270
185590,340,Dayna Nicole Adelman,DIREKTUR,Ya,355
185586,340,Joerg Gruetzmacher,DIREKTUR,Ya,355
185587,340,Rene Sanchez Valle,PRESIDEN DIREKTUR,Ya,355
185588,340,Stephanie Yolande Peregrin,DIREKTUR,Ya,355
185589,340,Melia Halik,DIREKTUR,Ya,355
185596,341,-,DIREKTUR,Tidak,356
185591,341,Eka Tjandranegara,DIREKTUR UTAMA,Ya,356
185592,341,Medriyani,DIREKTUR,Ya,356
185593,341,Henry Bun,DIREKTUR,Ya,356
185594,341,Ekson Tjandranegara,DIREKTUR,Ya,356
185595,341,Ekman Tjandranegara,DIREKTUR,Ya,356
185600,342,Yerry Goei,DIREKTUR,Ya,358
185597,342,Adrian suherman,PRESIDEN DIREKTUR,Ya,358
185598,342,Agus Arismunandar,DIREKTUR,Ya,358
185599,342,Fendi Santoso,DIREKTUR,Ya,358
185607,343,Herryyanto,DIREKTUR,Ya,359
185601,343,Wahyudi Chandra,PRESIDEN DIREKTUR,Ya,359
185602,343,Hanny Untar,DIREKTUR,Ya,359
185603,343,Jip Ivan Sutanto,DIREKTUR,Ya,359
185604,343,Suyanto Halim,DIREKTUR,Ya,359
185605,343,Yugi Edison,DIREKTUR,Ya,359
185606,343,Yohan Gunawan,DIREKTUR,Ya,359
185609,702,Eveline Natalia Susanto,DIREKTUR,Tidak,1282
185608,702,Mengky Mangarek,DIREKTUR UTAMA,Tidak,1282
185610,344,HUNGKANG SUTEDJA,DIREKTUR UTAMA,Ya,360
185611,344,GOMOS BENJAMIN SILITONGA,DIREKTUR,Ya,360
185615,345,Ruby Panjaitan,DIREKTUR,Ya,361
185618,345,Dini Ayanti Putri,DIREKTUR,Ya,361
185616,345,Ella Kartika,DIREKTUR,Ya,361
185617,345,Tantan Sumartana,DIREKTUR,Ya,361
185612,345,Noersing,DIREKTUR UTAMA,Ya,361
185613,345,Kanti Mirdiati Imansyah,WAKIL DIREKTUR UTAMA,Ya,361
185614,345,Valencia Herliani Tanoesoedibjo,DIREKTUR,Ya,361
185621,585,Jose Gonjoran Tan,DIREKTUR,Ya,1041
185619,585,"Adikin Basirun, SE",DIREKTUR UTAMA,Ya,1041
185620,585,Donny Winarno ,DIREKTUR,Ya,1041
185623,681,Genta Andhika Putra,WAKIL DIREKTUR UTAMA,Ya,1261
185622,681,Jimmy Kadir,DIREKTUR UTAMA,Ya,1261
185625,346,Beatrice Kartika,DIREKTUR,Ya,362
185626,346,Ivan ,DIREKTUR,Ya,362
185627,346,Kemal Mawira,DIREKTUR,Ya,362
185624,346,Suwito Mawarwati,DIREKTUR UTAMA,Ya,362
185630,586,Matthew Tee Kai Woon,DIREKTUR,Ya,988
185628,586,Kang Jimmi,DIREKTUR UTAMA,Ya,988
185629,586,Ang Kiam Chai,DIREKTUR,Ya,988
185631,347,Adrian Suherman,PRESIDEN DIREKTUR,Ya,363
185632,347,Wim Nestor Maris,WAKIL PRESIDEN DIREKTUR,Ya,363
185633,347,Mirtha,DIREKTUR,Ya,363
185634,347,Kyu Tae Park,DIREKTUR,Ya,363
185635,347,Lydiawati Kurniawan,DIREKTUR,Ya,363
185637,587,IWAN KURNIAWAN,DIREKTUR,Ya,1050
185636,587,RONALD KUMALAPUTRA,DIREKTUR UTAMA,Ya,1050
185640,744,Susanto,DIREKTUR,Tidak,1324
185639,744,James Sigit Chandra ,DIREKTUR,Ya,1324
185638,744,Wijaya Candera,DIREKTUR UTAMA,Ya,1324
185643,348,"Kusuma Ida Anjani, BCom, MBus, MAppFin",DIREKTUR,Ya,364
185641,348,Ir. Bingar Egidius Situmorang,PRESIDEN DIREKTUR,Tidak,364
185642,348,"Jodi Andrea Suryokusumo, BCom, MCorpGov, CA(ICAA)",DIREKTUR,Ya,364
185648,349,ALOYSIA DWI ANA NURHANDAYANI,DIREKTUR,Ya,365
185644,349,YANTO JAYADI WIBISONO,PRESIDEN DIREKTUR,Ya,365
185645,349,TRINITA SITUMEANG,DIREKTUR,Tidak,365
185646,349,FANRA BUDIMAN ARIEF,DIREKTUR,Ya,365
185647,349,TAMARA ARISTA SALIM,DIREKTUR,Ya,365
185652,588,Ella Kartika,DIREKTUR,Ya,1025
185649,588,Noersing,DIREKTUR UTAMA,Ya,1025
185650,588,Kanti Mirdiati Imansyah,WAKIL DIREKTUR UTAMA,Ya,1025
185651,588,Valencia Herliani Tanoesoedibjo,DIREKTUR,Ya,1025
185653,588,Lina Priscilla Tanaya,DIREKTUR,Ya,1025
185654,588,Titan Hermawan,DIREKTUR,Ya,1025
185655,588,Dewi Tembaga,DIREKTUR,Ya,1025
185656,588,Tantan Sumartana,DIREKTUR,Ya,1025
185662,350,Prihatmo Kushardono,DIREKTUR,Ya,366
185657,350,Hari Susanto,DIREKTUR UTAMA,Ya,366
185658,350,Budiman Hartanu ,DIREKTUR,Ya,366
185659,350,Vera Tanamihardja ,DIREKTUR,Ya,366
185660,350,Ruby Budiman,DIREKTUR,Ya,366
185661,350,Yohanes Yudistira,DIREKTUR,Ya,366
185666,351,Susanto Djaja,PRESIDEN DIREKTUR,Ya,367
185663,351,Agus Honggo Widodo,DIREKTUR,Ya,367
185664,351,Sjafril Effendi,DIREKTUR,Ya,367
185665,351,Randy Kartadinata,DIREKTUR,Ya,367
185671,1803,Hendra Purnama,DIREKTUR,Ya,1212
185667,1803,Theodorus Ardi Hartoko,DIREKTUR UTAMA,Ya,1212
185668,1803,Ian Sigit Kurniawan,DIREKTUR,Ya,1212
185669,1803,Hastining Bagyo Astuti,DIREKTUR,Ya,1212
185670,1803,Agus Winarno,DIREKTUR,Ya,1212
185673,352,Khaerudin,DIREKTUR,Ya,368
185672,352,Rizal Fadjar Bamahry,DIREKTUR UTAMA,Ya,368
185677,353,Santoso,DIREKTUR,Ya,369
185674,353,Anhar Sudradjat,PRESIDEN DIREKTUR,Ya,369
185675,353,Olivia Surodjo,DIREKTUR,Ya,369
185676,353,Wahyu Sulistio,DIREKTUR,Ya,369
185681,4098,"Felix Vincent Ang, B.Eng",DIREKTUR,Ya,1242
185678,4098,"DR.dr. Mutiara, MHA, MKT",PRESIDEN DIREKTUR,Ya,1242
185679,4098,"dr. Jong Khai, MARS",DIREKTUR,Ya,1242
185680,4098,"Clement Zichri Ang, M.Sc",DIREKTUR,Ya,1242
185683,1681,Francis Indarto,DIREKTUR,Ya,1073
185682,1681,Kahar Anwar,DIREKTUR UTAMA,Ya,1073
185686,354,Paul P Gultom,DIREKTUR,Ya,928
185684,354,Ade Gunawan,DIREKTUR UTAMA,Ya,928
185685,354,Bennedict Edeli,WAKIL DIREKTUR UTAMA,Ya,928
185689,355,Wilson Maruli,WAKIL DIREKTUR UTAMA,Ya,370
185687,355,Rose Merry Maruli,PRESIDEN DIREKTUR,Ya,370
185688,355,Sukardi,DIREKTUR,Ya,370
185692,589,Harjanto,DIREKTUR,Ya,995
185690,589,Vientje Harijanto,DIREKTUR UTAMA,Ya,995
185691,589,Iis Syarifuddin,DIREKTUR,Tidak,995
185697,356,Park Jung Ook,DIREKTUR,Ya,371
185693,356,Jeong Subok,PRESIDEN DIREKTUR,Ya,371
185694,356,Kim Hyo Yeol,DIREKTUR,Ya,371
185695,356,Gilbert Markus Nisahpih,DIREKTUR,Tidak,371
185696,356,Kim Hun Sung,DIREKTUR,Ya,371
185703,357,Ricky Afrianto Gunadi,DIREKTUR,Tidak,372
185698,357,Andre Sukendra Atmadja,DIREKTUR UTAMA,Ya,372
185699,357,Hendarta Atmadja,DIREKTUR,Ya,372
185700,357,Wardhana Atmadja,DIREKTUR,Ya,372
185701,357,Hendrik Polisar,DIREKTUR,Tidak,372
185702,357,Muljono Nurlimo,DIREKTUR,Tidak,372
185707,358,Adnan Tabrani,DIREKTUR,Ya,373
185704,358,Benny Tjokrosaputro,DIREKTUR UTAMA,Ya,373
185705,358,Rony Agung Suseno,DIREKTUR,Ya,373
185706,358,Hartono Santoso,DIREKTUR,Ya,373
185709,359,Kristina Bay Maca,DIREKTUR,Ya,375
185708,359,Ivan Pesik,PRESIDEN DIREKTUR,Ya,375
185716,3196,Alfian Noviyanto,DIREKTUR,Tidak,1236
185713,3196,Suryandaru,DIREKTUR UTAMA,Ya,1236
185714,3196,Mochamad Arief Iskandar,DIREKTUR,Ya,1236
185715,3196,Kurniawan Eko Saputro Z,DIREKTUR,Tidak,1236
185718,590,Elariska Sihaloho,DIREKTUR,Tidak,990
185717,590,Erwin Kusnadi,DIREKTUR UTAMA,Ya,990
185720,1804,Shanty Mustafa,DIREKTUR,Ya,1222
185719,1804,Piero Mustafa,DIREKTUR UTAMA,Ya,1222
185722,634,Dessy Christian,DIREKTUR,Ya,1070
185721,634,Gede Putu Adnawa,DIREKTUR UTAMA,Ya,1070
185723,715,Lutfiel Hakim,DIREKTUR UTAMA,Ya,1295
185724,715,Bambang Setiadji,DIREKTUR,Ya,1295
185730,736,Stevi Thomas Congcresco,DIREKTUR,Ya,1316
185725,736,Roy Arman Arfandy,DIREKTUR UTAMA,Ya,1316
185726,736,Suparsin Darmo Liwan,DIREKTUR,Ya,1316
185727,736,Lim Sian Choo,DIREKTUR,Ya,1316
185728,736,Tonny Hasudungan Gultom,DIREKTUR,Ya,1316
185729,736,Younsel Evand Roos,DIREKTUR,Ya,1316
185735,361,TJAUW YANI,DIREKTUR,Ya,377
185731,361,CYNTHIA SUNARKO,DIREKTUR UTAMA,Ya,377
185732,361,FREDYANTO PARLINDUNGAN,DIREKTUR,Ya,377
185733,361,EUGENE SUNARKO,DIREKTUR,Ya,377
185734,361,CINDY SUNARKO,DIREKTUR,Ya,377
185742,2593,-,DIREKTUR,Ya,1229
185736,2593,Deddy Hariyanto,DIREKTUR UTAMA,Ya,1229
185737,2593,Azuan Syahril,DIREKTUR,Ya,1229
185738,2593,Ferry,DIREKTUR,Ya,1229
185739,2593,Surya Hadiwinata,DIREKTUR,Ya,1229
185740,2593,Fendy Nagasaputra,DIREKTUR,Ya,1229
185741,2593,Sambodo,DIREKTUR,Ya,1229
185745,591,Didik Meiko,DIREKTUR,Ya,1035
185743,591,Abraham Theofilus,DIREKTUR UTAMA,Ya,1035
185744,591,Ivan Ekancono,DIREKTUR,Ya,1035
185747,592,Anton Santoso,DIREKTUR UTAMA,Ya,1015
185746,592,Nicholas Santoso,DIREKTUR,Ya,1015
185750,1793,Roni Permadi Kusumah,DIREKTUR,Tidak,1197
185748,1793,Ruddy Tjanaka,DIREKTUR UTAMA,Tidak,1197
185749,1793,Herman,DIREKTUR,Tidak,1197
185754,362,Abdul Haris Suhadak,DIREKTUR,Ya,378
185751,362,Jetrinaldi,DIREKTUR UTAMA,Ya,378
185752,362,Kazumi Okamoto,WAKIL DIREKTUR UTAMA,Ya,378
185753,362,Herman Arifin,DIREKTUR,Ya,378
185755,696,"Heddy Kandou, S.Kom., S.H., M.H. ",DIREKTUR UTAMA,Ya,1276
185756,696,"Merry Kandou, S.Kom.",DIREKTUR,Ya,1276
185757,696,"Irwan Dharma Kusuma, S.Kom.",DIREKTUR,Ya,1276
185760,363,Richard Tandiono,DIREKTUR,Tidak,379
185758,363,Jackson Tandiono,DIREKTUR UTAMA,Tidak,379
185759,363,Herman Selamat,DIREKTUR,Ya,379
185762,364,Hasan,DIREKTUR,Ya,380
185763,364,Musa Sinambela,DIREKTUR,Tidak,380
185761,364,Soekarman Wiraatmadja Kusnadi,DIREKTUR UTAMA,Ya,380
185772,365,Ka Jit,DIREKTUR,Ya,381
185764,365,Parwati Surjaudaja,PRESIDEN DIREKTUR,Ya,381
185765,365,Emilya Tjahjadi,DIREKTUR,Ya,381
185766,365,Hartati,DIREKTUR,Ya,381
185767,365,Martin Widjaja,DIREKTUR,Ya,381
185768,365,Andrae Krishnawan W.,DIREKTUR,Ya,381
185769,365,Johannes Husin,DIREKTUR,Ya,381
185770,365,Joseph Chan Fook Onn,DIREKTUR,Ya,381
185771,365,Lili S. Budiana,DIREKTUR,Ya,381
185776,366,Andrian Meirawan Saputra,DIREKTUR,Tidak,382
185773,366,Suhaimin Djohan,DIREKTUR UTAMA,Tidak,382
185774,366,Januar Angkawidjaja,DIREKTUR,Tidak,382
185775,366,Hendra Kurniawan,DIREKTUR,Tidak,382
185777,647,Ujang Suparman,DIREKTUR UTAMA,Ya,1186
185778,647,Edy Kurniawan,DIREKTUR,Ya,1186
185779,647,Prim Galawira Atmaja,DIREKTUR,Ya,1186
185782,367,David Suryadhi,DIREKTUR,Ya,383
185783,367,Setiadi Djajasaputra,DIREKTUR,Ya,383
185784,367,Stefanus Irawan Gumulja,DIREKTUR,Ya,383
185780,367,Hadiwinarto Christanto,DIREKTUR UTAMA,Ya,383
185781,367,Eddy Purwana Wikanta,WAKIL DIREKTUR UTAMA,Ya,383
185787,732,Miniwati Kasmita,DIREKTUR,Ya,1312
185785,732,Ir. Teguh Patriawan,DIREKTUR UTAMA,Ya,1312
185786,732,Kurniadi Patriawan,DIREKTUR,Ya,1312
185789,2605,Ir. Ismu Prasetyo,DIREKTUR,Ya,1232
185788,2605,Ir. Bambang Susilo ,DIREKTUR UTAMA,Ya,1232
185792,593,Andrianto Kasigit,DIREKTUR,Tidak,1036
185790,593,"Ir. Iwandono, MM",DIREKTUR UTAMA,Tidak,1036
185791,593,Herman Susanto,DIREKTUR,Tidak,1036
185795,1684,Nur Anisa Nusuqi,DIREKTUR,Ya,1103
185793,1684,Novrizal Setyawan,DIREKTUR UTAMA,Ya,1103
185794,1684,Ceasarika Dwi Sekar Palupi,DIREKTUR,Ya,1103
185800,533,Noor Romawibowo Danusutedjo,DIREKTUR,Ya,948
185796,533,"Ir. Gafur Sulistyo Umar, MBA",DIREKTUR UTAMA,Ya,948
185797,533,Chandra Devikemalawaty,DIREKTUR,Ya,948
185798,533,"Avian Widyasmono, SE",DIREKTUR,Ya,948
185799,533,"Ir. Tri Widjajanto, MT",DIREKTUR,Ya,948
185804,1805,Ayudyah Widyahening,DIREKTUR,Ya,1221
185801,1805,Ryanto Husodo,DIREKTUR UTAMA,Ya,1221
185802,1805,Ivan Alamsyah Siregar,WAKIL DIREKTUR UTAMA,Ya,1221
185803,1805,Irvan Juliansah,DIREKTUR,Ya,1221
185806,368,Mauritius Ray,DIREKTUR,Tidak,384
185805,368,Tjie Ping Astono Setiadi,DIREKTUR UTAMA,Ya,384
185809,665,Johan Widakdo Liem,DIREKTUR UTAMA,Ya,1202
185807,665, Albert Widakdo Sutanto,DIREKTUR,Ya,1202
185808,665,Yonathan Widakdo Sutanto,DIREKTUR,Ya,1202
185811,369,Ahmad Zakky Habibie,DIREKTUR,Ya,385
185810,369,Ratno Paskalis Hendrawan,DIREKTUR UTAMA,Ya,385
185814,4134,Stephanie Andriana Suhanda,DIREKTUR,Ya,1245
185812,4134,Hendro Jap,DIREKTUR UTAMA,Ya,1245
185813,4134,Sisca Adriana,DIREKTUR,Ya,1245
185818,697,Eka Suwignyoo,DIREKTUR,Ya,1277
185815,697,"Dra. Herlien Sri Ariani, APT.",DIREKTUR UTAMA,Ya,1277
185816,697,Leonard Hariadi Hartanto,DIREKTUR,Ya,1277
185817,697,Louis Krisnadi Hartanto,DIREKTUR,Ya,1277
185825,370,Chandraja Harita,DIREKTUR,Ya,386
185819,370,Husni Ali ,PRESIDEN DIREKTUR,Ya,386
185820,370,"Dr. Syahrul Effendi, SH, MM",WAKIL PRESIDEN DIREKTUR,Ya,386
185821,370,Marisa Kolonas,DIREKTUR,Ya,386
185822,370,Ir. Njudarsono Yusetijo,DIREKTUR,Ya,386
185823,370,Agus Gozali,DIREKTUR,Ya,386
185824,370,Hartono,DIREKTUR,Ya,386
185828,1685,Rubbyanto Ping Hauw Handaja K,DIREKTUR,Ya,1102
185826,1685,Meilyna Widjaja,DIREKTUR UTAMA,Ya,1102
185827,1685,Hendry,DIREKTUR,Ya,1102
185831,720,Aditya Surya Widyasmara,DIREKTUR,Ya,1300
185830,720,Lidya Setyawati,DIREKTUR,Ya,1300
185829,720,Denny Winoto,DIREKTUR UTAMA,Ya,1300
185832,720,Shirly Effendy,DIREKTUR,Ya,1300
185834,704,Yayan Dharmawangsa,DIREKTUR,Ya,1284
185833,704,Suwignyo,DIREKTUR UTAMA,Ya,1284
185837,371,Martha Susanti,DIREKTUR,Tidak,387
185835,371,Djoko Joelijanto,DIREKTUR UTAMA,Ya,387
185836,371,Dwi Setijo Adji,DIREKTUR,Tidak,387
185842,372,Ellen Kartika,DIREKTUR,Ya,389
185840,372,Tri Boewono,PRESIDEN DIREKTUR,Ya,389
185841,372,Budianto Purwahjo,DIREKTUR,Ya,389
185845,1687,Leonardus Sutarman,DIREKTUR,Ya,1086
185843,1687,Christopher Sumasto Tjia,DIREKTUR UTAMA,Ya,1086
185844,1687,Tjia Daniel Wirawan,DIREKTUR,Ya,1086
185853,594,Arthur Salim,DIREKTUR,Ya,1044
185846,594,Sugianto Kusuma,PRESIDEN DIREKTUR,Ya,1044
185847,594,Alexander Halim Kusuma,WAKIL PRESIDEN DIREKTUR,Ya,1044
185848,594,Surya Pranoto Budihardjo,WAKIL PRESIDEN DIREKTUR,Ya,1044
185849,594,Gianto Gunara,DIREKTUR,Ya,1044
185850,594,Yohanes Edmond Budiman,DIREKTUR,Ya,1044
185851,594,Markus Kusumaputra,DIREKTUR,Ya,1044
185852,594,Ipeng Widjojo,DIREKTUR,Ya,1044
185857,373,Hellen,DIREKTUR,Ya,390
185854,373,Budijanto Tirtawisata,DIREKTUR UTAMA,Ya,390
185855,373,Ramajanto Tirtawisata,WAKIL DIREKTUR UTAMA,Ya,390
185858,373,Ricardo Setiawanto,DIREKTUR,Ya,390
185856,373,Angreta Chandra,DIREKTUR,Ya,390
185863,374,Tjiang Jefry,DIREKTUR,Ya,391
185859,374,Indra Christanto,PRESIDEN DIREKTUR,Ya,391
185860,374,Rosmini Lidarjono,WAKIL PRESIDEN DIREKTUR,Ya,391
185861,374,Menas K. Shahaan,DIREKTUR,Ya,391
185862,374,Prama Nugraha,DIREKTUR,Ya,391
185869,595,Lukman Hakim,DIREKTUR,Ya,1002
185864,595,Djonny Taslim,DIREKTUR UTAMA,Ya,1002
185865,595,Vicky Taslim,DIREKTUR,Ya,1002
185866,595,Emiyanti,DIREKTUR,Ya,1002
185867,595,Tan Hendra,DIREKTUR,Ya,1002
185868,595,Fu Yin Ling,DIREKTUR,Ya,1002
185873,375,Anne Patricia Sutanto,WAKIL DIREKTUR UTAMA,Ya,392
185870,375,Fitri Ratnasari Hartono,DIREKTUR,Tidak,392
185871,375,Jean Pierre Seveke ,DIREKTUR,Tidak,392
185872,375,Ludijanto Setijo,DIREKTUR UTAMA,Ya,392
185876,596,Alexander Sayidiman,DIREKTUR,Ya,957
185874,596,Vincentius Susanto,DIREKTUR UTAMA,Ya,957
185875,596,Evelyn Tanuwidjaja,DIREKTUR,Ya,957
185879,597,Lim Tony,DIREKTUR,Ya,1006
185877,597,Raditya Wardhana,DIREKTUR UTAMA,Ya,1006
185878,597,Titi Indah Susilowati,DIREKTUR,Tidak,1006
185882,376,Martini,DIREKTUR,Ya,393
185880,376,Satrijanto Tirtawisata,DIREKTUR UTAMA,Ya,393
185881,376,Sylvia Rafael Harnadi,DIREKTUR,Ya,393
185885,698,Lim Kim Guan,DIREKTUR,Ya,1278
185883,698,Kennie Angesty,DIREKTUR UTAMA,Ya,1278
185884,698,Yu Lin Chan,DIREKTUR,Ya,1278
185886,377,Arif Thenu,DIREKTUR UTAMA,Ya,394
185887,377,Trisno Limanto,DIREKTUR,Ya,394
185892,635,-,DIREKTUR,Ya,1065
185888,635,Hadi Kardoko,DIREKTUR UTAMA,Ya,1065
185889,635,David E.S. Sidjabat,DIREKTUR,Ya,1065
185890,635,-,DIREKTUR,Ya,1065
185891,635,Ida Rahmi Kurniasih,DIREKTUR,Ya,1065
185893,716,Sukismo,DIREKTUR UTAMA,Ya,1296
185894,716, Franxiscus Afat Adinata Nursalim,DIREKTUR,Ya,1296
185895,716,Melisa Patricia,DIREKTUR,Ya,1296
185898,378,Fadjar Harianto Widodo,DIREKTUR,Ya,395
185896,378,Arief Setiawan Handoko,DIREKTUR UTAMA,Ya,395
185897,378,Achmad Muchtasyar,DIREKTUR,Ya,395
185899,378,Faris Aziz,DIREKTUR,Ya,395
185900,378,Beni Syarif Hidayat,DIREKTUR,Ya,395
185901,378,Harry Budi Sidharta,DIREKTUR,Ya,395
185905,726,Nelwin Aldriansyah,DIREKTUR,Ya,1306
185902,726,Yulfi Hadi,DIREKTUR UTAMA,Ya,1306
185903,726,Ahmad Yani,DIREKTUR,Ya,1306
185904,726,Rachmat Hidayat,DIREKTUR,Ya,1306
185907,1688,Andriane Claudia Sinaga,DIREKTUR,Ya,1123
