FiscalYearEnds,DateOfStatement,Currency,Range,Cashnequivalent,CurrAsset,FixedAsset,TotalAsset,CurrliAbilities,LongtermDebt,MinInterest,TotalLiab,Paidupcap,TotEquity,TotSales,GrossProfit,OperateProfit,NetIncome,CashPptAct,CashInvAct,CashFinAct,Eps,BookValue,Der,Roa,Roe,Npm,Opm,SalesPct,NetIncomePct,TotAssetPct,TotalLiabilitiesPct,Id,DateCreated,DateModified,IsUpdateDate,IdField 
December,2016-03-31,IDR,1.0,942939786000.0,2131154258000.0,3940792019000.0,6071946277000.0,301529767000.0,2880240351000.0,0.0,3181770118000.0,9525000000.0,2890176159000.0,1761095236000.0,905245712000.0,640934450000.0,359907278000.0,0.0,-123187549000.0,-123187549000.0,62.6147,334.19,1.1,0.079,0.166,0.2,0.36,-39.18,-83.23,16.74,29.73,462,2016-03-24T16:06:11.113335,2016-10-01T00:04:10.815265,True,487
December,2016-06-30,IDR,1.0,1405802842.0,358977362604.0,352698323669.0,711675686273.0,338158778126.0,145235518039.0,0.0,483394296165.0,1170909181.0,228281390108.0,262117190353.0,15818839250.0,-1674098544.0,-30588449243.0,0.0,-7252125650.0,-7252125650.0,-10.0381,203.44,2.12,-0.0573,-0.1787,-0.12,-0.01,-6.12,-166.75,-12.06,-17.88,463,2016-03-24T16:06:11.32232,2016-10-01T00:04:10.98714,True,488
December,2016-06-30,IDR,1.0,70205926912.0,425497497688.0,319598564424.0,745096062112.0,241600889971.0,12921030152.0,0.0,254521920123.0,4800000602.0,490574141989.0,217295961489.0,37205932365.0,30939123790.0,482571375.0,0.0,0.0,0.0,0.2272,102.13,0.52,0.0009,0.0013,0.0,0.14,-147.28,-123.44,-8.03,-26.0,464,2016-03-24T16:06:11.559625,2016-10-01T00:04:11.127765,True,489
December,2016-03-31,IDR,1.0,10233722901.0,826683044519.0,1007613358940.0,1834296403459.0,598030635375.0,319834832368.0,0.0,917865467743.0,1310000000.0,916430935716.0,1884407390941.0,366148925377.0,139823851828.0,103582334256.0,0.0,-88516777748.0,-88516777748.0,156.2974,809.19,1.0,0.0753,0.1507,0.05,0.07,6.26,-1.21,9.41,-0.64,465,2016-03-24T16:06:11.770562,2016-10-01T00:04:11.26839,True,490
December,2016-06-30,USD,14657.0,137773.0,32772601.0,514637198.0,547409799.0,100828387.0,148334634.0,0.0,249163021.0,24811541414.0,298246778.0,2367941710.0,2167906.0,1224072.0,-333486.0,0.0,4849166.0,4849166.0,-7.8839,322.29,0.84,-0.0008,-0.0015,0.0,0.0,-52534.79,89.82,55.55,74.46,466,2016-03-24T16:06:11.985406,2016-10-01T00:04:11.377765,True,493
December,2016-06-30,IDR,1.0,37373000000.0,362004000000.0,584419000000.0,946423000000.0,444969000000.0,978526000000.0,0.0,1423495000000.0,1236022311.0,-477072000000.0,622327000000.0,115921000000.0,48293000000.0,-110595000000.0,0.0,-126344.0,-126344.0,11.8025,-85.41,-2.98,-0.1558,0.3091,-0.18,0.08,100.0,100.0,100.0,100.0,467,2016-03-24T16:06:12.192437,2016-10-01T00:04:11.534015,True,494
December,2016-06-30,IDR,1.0,461933000000.0,1976847000000.0,12734530000000.0,14711377000000.0,902652000000.0,8685600000000.0,0.0,9588252000000.0,1137579698.0,5123125000000.0,1326716000000.0,1097991000000.0,991696000000.0,140382000000.0,0.0,-248186000000.0,-248186000000.0,332.2387,4.0,1.87,0.0127,0.0365,0.11,0.75,8.17,48.34,2.06,0.46,468,2016-03-24T16:06:12.418023,2016-10-01T00:04:11.721515,True,495
December,2016-06-30,IDR,1.0,100998410132.0,281713344054.0,128509237189.0,410222581243.0,56391436929.0,8436510713.0,0.0,64827947642.0,1353435000.0,345394633601.0,352730704768.0,51204955601.0,27005479742.0,24227074841.0,0.0,-3595426249.0,-3595426249.0,25.6661,268.58,0.19,0.0787,0.0935,0.07,0.08,15.03,19.3,15.07,38.58,469,2016-03-24T16:06:12.627984,2016-10-01T00:04:11.86214,True,496
December,2016-06-30,IDR,1.0,133141427566.0,211000414570.0,1099363377375.0,1310363791945.0,216291332339.0,49614487724.0,0.0,265905820063.0,10044653500.0,1044457971882.0,53081564779.0,22865609270.0,831684167.0,2031294684.0,0.0,-21383786225.0,-21383786225.0,0.3625,104.32,0.25,0.0021,0.0026,0.04,0.02,-33.36,-43.5,-1.44,-8.98,470,2016-03-24T16:06:12.843804,2016-10-01T00:04:12.01839,True,497
December,2016-06-30,IDR,1.0,42737268000.0,649549446000.0,2312314402000.0,2961863848000.0,482735532000.0,1575463147000.0,0.0,2058198679000.0,2145600000.0,903665169000.0,721406795000.0,235922035000.0,161637462000.0,11075140000.0,0.0,-33729231000.0,-33729231000.0,-39.9875,409.23,2.28,0.005,0.0163,0.02,0.22,-36.45,175.75,-8.62,-10.14,471,2016-03-24T16:06:13.055718,2016-10-01T00:04:12.127765,True,498
December,2016-06-30,IDR,1.0,296131000000.0,2605510000000.0,20194161000000.0,22799671000000.0,1914539000000.0,19294336000000.0,0.0,21208875000000.0,4796526199.0,1590796000000.0,3421177000000.0,2972267000000.0,2660844000000.0,1429903000000.0,0.0,-925964000000.0,-925964000000.0,351.0845,457.59,13.33,0.0627,0.8989,0.42,0.78,8.02,32.24,0.15,9.62,472,2016-03-24T16:06:13.263726,2016-10-01T00:04:12.29964,True,499
December,2016-06-30,IDR,1.0,411679000000.0,3163731000000.0,5513076000000.0,8676807000000.0,2704502000000.0,3438616000000.0,0.0,6143118000000.0,5342098939.0,2533689000000.0,4016297000000.0,837152000000.0,159619000000.0,151278000000.0,0.0,-993227000000.0,-993227000000.0,115.9818,597.28,2.42,0.0232,0.0796,0.04,0.04,6.56,52.63,24.85,26.72,473,2016-03-24T16:06:13.474664,2016-10-01T00:04:12.440265,True,500
December,2016-06-30,USD,14657.0,19893417.0,112431341.0,25302368.0,137733710.0,117487675.0,436972.0,0.0,117924648.0,18367000.0,19809062.0,391148097.0,11705596.0,1588349.0,276220.0,0.0,4183.0,4183.0,6.0,18.0,5.95,0.0027,0.0186,0.0,0.0,-16.8,84.27,-28.44,-41.91,474,2016-03-24T16:06:13.716851,2016-10-01T00:04:12.565265,True,501
December,2016-06-30,IDR,1.0,293143778297.0,1006661518865.0,966679100538.0,1973340619403.0,211785057316.0,125684314091.0,0.0,337469371407.0,201066667.0,1635871247996.0,1658791850187.0,607465758063.0,124154777231.0,455146989172.0,0.0,-13039713070.0,-13039713070.0,559.5579,8.0,0.21,0.3075,0.371,0.27,0.07,1.3,-799.44,0.71,-0.94,475,2016-03-24T16:06:13.953179,2016-10-01T00:04:12.721515,True,502
December,2016-06-30,IDR,1.0,1172828000000.0,6364111000000.0,764606000000.0,7128717000000.0,1256834000000.0,3056442000000.0,0.0,4313276000000.0,7120948517.0,2815441000000.0,22039666000000.0,1207520000000.0,776266000000.0,370351000000.0,0.0,3766000000.0,3766000000.0,64.4558,413.06,1.53,0.052,0.1315,0.02,0.04,29.6,20.49,10.85,11.14,476,2016-03-24T16:06:14.19146,2016-10-01T00:04:12.846515,True,504
December,2016-06-30,USD,14657.0,663316.0,72276514.0,246232508.0,318509022.0,28955586.0,4573407.0,0.0,33528993.0,4823076400.0,284980029.0,137442319.0,924946.0,-2933353.0,-3132875.0,0.0,-4723734.0,-4723734.0,27.2226,788.37,0.12,-0.0131,-0.0147,-0.02,-0.02,4.83,169.95,-1.27,-38.25,477,2016-03-24T16:06:14.438531,2016-10-01T00:04:12.971515,True,505
December,2016-06-30,IDR,1.0,75168948178.0,2656857716489.0,200522639769.0,2857380356258.0,1784313140443.0,275215277100.0,0.0,2059528417543.0,918492750.0,797851938715.0,7109032304296.0,807485068648.0,202891081938.0,143400395760.0,0.0,-7042488653.0,-7042488653.0,223.3055,926.9,2.58,0.0669,0.2396,0.02,0.03,1.51,6.14,-1.25,-6.49,478,2016-03-24T16:06:14.657281,2016-10-01T00:04:13.11214,True,506
December,2016-06-30,IDR,1.0,68438602000.0,1005696932000.0,356408029000.0,1362104961000.0,1067912934000.0,0.0,0.0,1067912934000.0,1079700000.0,294192027000.0,128223341000.0,24924937000.0,24924937000.0,17961773000.0,0.0,-36964653000.0,-36964653000.0,22.4523,278.6,3.63,0.0176,0.0814,0.14,0.19,2.01,-9.36,-1.44,-2.94,479,2016-03-24T16:06:14.907281,2016-10-01T00:04:13.221515,True,507
December,2016-03-31,IDR,1.0,497472000000.0,5444199000000.0,3835484000000.0,9279683000000.0,2998953000000.0,909662000000.0,0.0,3908615000000.0,7447753454.0,53710680000000.0,6874192000000.0,686009000000.0,168163000000.0,101583000000.0,0.0,-117657000000.0,-117657000000.0,-74.5734,694.87,0.07,0.0109,0.0019,0.01,0.02,-4.11,86.24,-3.92,-3.32,480,2016-03-24T16:06:15.126031,2016-10-01T00:04:13.33089,True,508
December,2016-06-30,IDR,1.0,13403115822.0,169806006959.0,61462219280.0,231268226240.0,128109963769.0,10127596774.0,0.0,138237560543.0,58800000.0,93030665696.0,184021517766.0,64989645204.0,10005575054.0,1673608476.0,0.0,-366973229.0,-366973229.0,1.5587,139.65,1.49,0.0096,0.024,0.01,0.05,-14.07,24.28,6.62,16.88,481,2016-03-24T16:06:15.396539,2016-10-01T00:04:13.440265,True,509
December,2016-06-30,IDR,1.0,40740445855.0,514294581394.0,233404825244.0,747699406637.0,523598035614.0,183406585217.0,0.0,707004620831.0,1011774750.0,40694785805.0,639258711438.0,104504070468.0,35560261858.0,-41459577232.0,0.0,-11599126745.0,-11599126745.0,140.3908,160.3,17.37,-0.0739,-1.3584,-0.06,0.06,-2.12,87.52,5.94,-3.29,482,2016-03-24T16:06:15.619195,2016-10-01T00:04:13.565265,True,510
December,2016-06-30,USD,14657.0,63139000.0,911831000.0,1796064000.0,2707895000.0,584870000.0,1175816000.0,0.0,1760686000.0,2671404513.0,947209000.0,819579000.0,84213000.0,8888000.0,10677000.0,0.0,-8667000.0,-8667000.0,32.1639,4.0,1.86,0.0053,0.015,0.01,0.01,-10.7,-329.63,-5.76,-6.94,484,2016-03-24T16:06:16.065484,2016-10-01T00:04:13.76839,True,512
December,2016-06-30,IDR,1.0,28117000000000.0,47912000000000.0,118261000000000.0,166173000000000.0,35413000000000.0,37332000000000.0,0.0,72745000000000.0,100799996400.0,93428000000000.0,102470000000000.0,32418000000000.0,32418000000000.0,15489000000000.0,0.0,-14085000000000.0,-14085000000000.0,196.9445,940.91,0.78,0.0932,0.1658,0.15,0.32,13.49,24.97,10.13,6.25,485,2016-03-24T16:06:16.307671,2016-10-01T00:04:13.940265,True,513
December,2016-06-30,IDR,1.0,78245638664.0,35684159542.0,147662752627.0,1833211685769.0,65485972112.0,501864941384.0,0.0,115665013496.0,114130000.0,67660772278.0,1187816206747.0,321223005393.0,2951888435.0,231143614694.0,0.0,-321530221977.0,-321530221977.0,181.5574,756.16,1.71,0.1681,4.555,0.19,0.0,9.02,-29.16,16.95,10.74,486,2016-03-24T16:06:16.563531,2016-10-01T00:04:14.096515,True,514
December,2016-06-30,IDR,1.0,5117250000.0,135327496000.0,201011166000.0,336338662000.0,79183033000.0,112132302000.0,0.0,191315334000.0,725000000.0,145023328000.0,172241920000.0,76936058000.0,7354781000.0,1802342000.0,0.0,-2305320000.0,-2305320000.0,-14.0314,201.78,1.32,0.0071,0.0166,0.01,0.04,-4.12,42.0,4.55,2.46,488,2016-03-24T16:06:17.101617,2016-10-01T00:04:14.36214,True,516
December,2016-06-30,USD,14657.0,49243129.0,96797345.0,180826978.0,277624323.0,66794253.0,59932209.0,0.0,126726462.0,-2012491000.0,150897861.0,268552116.0,51531268.0,30943181.0,9532187.0,0.0,-6382395.0,-6382395.0,34.0532,1.0,0.84,0.0458,0.0842,0.04,0.12,-37.25,-169.7,-4.91,-21.52,489,2016-03-24T16:06:17.323296,2016-10-01T00:04:14.48714,True,517
December,2016-06-30,IDR,1.0,721774083000.0,2320756522000.0,523876588000.0,2844633110000.0,1840194801000.0,141554797000.0,0.0,1981749598000.0,3410000000.0,862883512000.0,1622085445000.0,233500514000.0,203115509000.0,149948699000.0,0.0,-78624362000.0,-78624362000.0,68.4481,248.25,2.3,0.0703,0.2317,0.09,0.13,12.99,10.64,4.23,4.59,490,2016-03-24T16:06:17.550835,2016-10-01T00:04:14.596515,True,518
December,2016-06-30,IDR,1.0,290940925335.0,1443125307233.0,973861696203.0,2416988003436.0,591538631465.0,393789448022.0,0.0,985328079488.0,1032000000.0,1431659923948.0,1674015767202.0,408710411164.0,287260004721.0,206806739085.0,0.0,-143216012342.0,-143216012342.0,329.9027,1.0,0.69,0.1141,0.1926,0.12,0.17,-6.81,3.79,2.14,-27.75,491,2016-03-24T16:06:17.775445,2016-10-01T00:04:14.70589,True,519
December,2016-03-31,IDR,1.0,2587984000000.0,3369592000000.0,15845817000000.0,19215409000000.0,2345841000000.0,11726576000000.0,0.0,14072417000000.0,10202925000.0,5142992000000.0,3273792000000.0,2232942000000.0,1063403000000.0,485119000000.0,0.0,-187881000000.0,-187881000000.0,203.0939,805.5,2.74,0.0337,0.1258,0.15,0.32,8.69,67.41,18.11,4.01,492,2016-03-24T16:06:18.031304,2016-10-01T00:04:14.877765,True,520
December,2016-03-31,USD,14657.0,129925000.0,534196000.0,1340435000.0,1874631000.0,396606000.0,582778000.0,0.0,979384000.0,3286962558.0,895247000.0,1144004000.0,120510000.0,39145000.0,30992000.0,0.0,-29794000.0,-29794000.0,570.4666,3.0,1.09,0.022,0.0462,0.03,0.03,0.27,92.39,3.55,1.84,493,2016-03-24T16:06:18.245171,2016-10-01T00:04:15.034015,True,521
December,2016-06-30,USD,14657.0,1872127.0,13852677.0,117292313.0,131144990.0,39425010.0,26841442.0,0.0,66266452.0,2633300000.0,64878538.0,37767230.0,7931226.0,2271177.0,2287098.0,0.0,-1117023.0,-1117023.0,-2.294,320.66,1.02,0.0233,0.047,0.06,0.06,-75.49,1002.3,-8.09,-16.53,494,2016-03-24T16:06:18.474664,2016-10-01T00:04:15.159015,True,522
December,2016-06-30,USD,14657.0,11801865.0,62522574.0,157074577.0,219597151.0,113882884.0,62053135.0,0.0,175936019.0,9731641746.0,43661132.0,25397932.0,-176062.0,-54550402.0,-54709384.0,0.0,-1421120.0,-1421120.0,-3.2596,37.83,4.03,-0.3322,-1.6707,-2.15,-2.15,-17.69,-4432.34,-10.72,-3.65,495,2016-03-24T16:06:18.695367,2016-10-01T00:04:15.284015,True,523
December,2016-06-30,IDR,1.0,8255040874.0,111442297653.0,47102777782.0,158545075435.0,530063157.0,9968401672.0,0.0,10498401672.0,1200000000.0,148046673764.0,6140559679.0,2877016479.0,-4509704413.0,-4556030630.0,0.0,0.0,0.0,-6.0389,117.04,0.07,-0.0383,-0.041,-0.74,-0.73,-1296.76,29.54,-5.94,5.46,496,2016-03-24T16:06:19.129937,2016-10-01T00:04:15.39339,True,524
December,2016-06-30,IDR,1.0,123060140000.0,982071179000.0,30495171000.0,1012566350000.0,447017988000.0,0.0,0.0,447017988000.0,7109300000.0,565548362000.0,237774247000.0,40339996000.0,40339996000.0,24473935000.0,0.0,2438986000.0,2438986000.0,6.4119,86.67,0.79,0.0322,0.0577,0.1,0.17,9.23,0.75,8.32,8.19,497,2016-03-24T16:06:19.341851,2016-10-01T00:04:15.502765,True,525
December,2015-09-30,IDR,1.0,27700134864.0,8743107801787.0,801633927883.0,9544741729670.0,3803618050410.0,3677088025908.0,0.0,7480706076318.0,4761500000.0,2064035653352.0,5687722796428.0,416516702865.0,71527599361.0,-324026533017.0,0.0,-22248175986.0,-22248175986.0,-90.7351,433.48,3.62,-0.0453,-0.2093,-0.06,0.01,-42.39,160.56,5.65,9.66,498,2016-03-24T16:06:19.582085,2016-10-01T00:04:15.596515,True,526
December,2016-06-30,IDR,1.0,65662441715.0,428277334914.0,146069098161.0,574346433075.0,226897001062.0,18241355108.0,0.0,245138356170.0,1045446325.0,329208076905.0,859743472895.0,220369205113.0,60428931664.0,22520565235.0,0.0,-7272314269.0,-7272314269.0,33.5885,338.51,0.74,0.0392,0.0684,0.03,0.07,19.32,34.82,7.74,4.34,499,2016-03-24T16:06:19.793023,2016-10-01T00:04:15.690265,True,527
December,2016-06-30,IDR,1.0,55600535720.0,1324018229439.0,2374026306404.0,3698044535843.0,1065688919785.0,555901902955.0,0.0,1621590822740.0,2808000000.0,2076453713103.0,1906172488850.0,148146018067.0,44182789189.0,17529435818.0,0.0,-69036195226.0,-69036195226.0,11.5151,666.74,0.78,0.0063,0.0113,0.01,0.02,-9.96,29.11,-1.46,-2.72,500,2016-03-24T16:06:20.027398,2016-10-01T00:04:15.79964,True,528
December,2016-06-30,IDR,1.0,20468835633.0,265399110917.0,5720242319.0,271119353236.0,28647226600.0,0.0,0.0,28647226600.0,800000000.0,219544658784.0,24562887474.0,7608444633.0,7608444633.0,5781729883.0,0.0,-1288910000.0,-1288910000.0,11.7769,286.22,0.13,0.0284,0.0351,0.24,0.31,9.52,20.28,4.55,-37.2,502,2016-03-24T16:06:20.485406,2016-10-01T00:04:15.98714,True,530
December,2016-06-30,IDR,1.0,1408410539685.0,3971419003422.0,1997936666218.0,5969355669640.0,1319717122332.0,274296035991.0,0.0,1594013158323.0,4500000000.0,4375342511317.0,6010955176003.0,2339114107434.0,607898508796.0,519510321502.0,0.0,-113235957806.0,-113235957806.0,151.0074,989.76,0.36,0.116,0.1583,0.09,0.1,14.54,-9.84,8.41,14.03,503,2016-03-24T16:06:20.719781,2016-10-01T00:04:16.11214,True,531
December,2016-06-30,IDR,1.0,217840000000.0,1896697000000.0,2464890000000.0,4361587000000.0,1374085000000.0,607386000000.0,0.0,1981471000000.0,5580000000.0,2380116000000.0,10157265000000.0,750564000000.0,341975000000.0,291144000000.0,0.0,-21349000000.0,-21349000000.0,104.0287,466.9,0.83,0.0668,0.1223,0.03,0.03,16.19,56.5,5.55,-5.2,504,2016-03-24T16:06:20.954156,2016-10-01T00:04:16.221515,True,532
December,2016-06-30,IDR,1.0,719248338544.0,2002612382284.0,1385191918855.0,3387804301139.0,574081824444.0,147599862226.0,0.0,721681686670.0,2888382000.0,2666122614469.0,3274907117214.0,1023484623971.0,504430364964.0,393558825478.0,0.0,-45308312407.0,-45308312407.0,208.3351,1.0,0.27,0.1549,0.1968,0.12,0.15,4.87,25.47,15.24,-12.14,505,2016-03-24T16:06:21.204156,2016-10-01T00:04:16.33089,True,533
December,2016-06-30,USD,14657.0,12049691.0,146780840.0,71485342.0,218266182.0,61566692.0,20135972.0,0.0,81702664.0,383331363.0,136563518.0,216696452.0,14164588.0,-2087448.0,-3833162.0,0.0,-319771.0,-319771.0,332.1236,4.0,0.6,-0.0234,-0.0374,-0.02,-0.01,-12.96,168.33,-0.12,-9.94,506,2016-03-24T16:06:21.438531,2016-10-01T00:04:16.42464,True,534
December,2016-06-30,IDR,1.0,3290851940.0,135066978537.0,338471462632.0,473538441169.0,236717810430.0,3818375928.0,0.0,240536186358.0,10774600.0,233002254810.0,72066194413.0,24494212875.0,20192663193.0,-5105491180.0,0.0,-18000000.0,-18000000.0,0.3684,3.0,1.03,-0.0144,-0.0292,-0.07,0.28,13.2,26109.91,0.91,-1.86,507,2016-03-24T16:06:21.704156,2016-10-01T00:04:16.51839,True,535
December,2016-06-30,IDR,1.0,66410947000.0,1572749594000.0,15687466819000.0,17260216413000.0,8095297838000.0,6181628741000.0,0.0,14276926579000.0,-13720471386.0,2983289834000.0,1590397571000.0,416516940000.0,-1868830149000.0,-773998434000.0,0.0,357363133000.0,357363133000.0,-9.013,247.14,4.79,-0.0598,-0.3459,-0.49,-1.18,-40.12,-1043.44,-1.44,1.35,508,2016-03-24T16:06:21.969781,2016-10-01T00:04:16.61214,True,536
December,2016-06-30,IDR,1.0,15413210000000.0,39259708000000.0,22455691000000.0,61715399000000.0,18280285000000.0,4184789000000.0,0.0,22465074000000.0,3730135136.0,39250325000000.0,49347479000000.0,11702293000000.0,4192746000000.0,3853491000000.0,0.0,-137886000000.0,-137886000000.0,993.8273,10.0,0.57,0.0624,0.0982,0.08,0.08,-10.57,-83.76,-8.19,-19.33,509,2016-03-24T16:06:22.235406,2016-10-01T00:04:16.721515,True,537
December,2016-06-30,IDR,1.0,834415000000.0,7423304000000.0,8561467000000.0,15984771000000.0,9400595000000.0,828569000000.0,0.0,10229164000000.0,7630000000.0,5755607000000.0,27546680000000.0,13963992000000.0,5651750000000.0,4183173000000.0,0.0,-773427000000.0,-773427000000.0,864.5366,640.95,1.78,0.3489,0.9691,0.15,0.21,9.37,11.14,12.86,14.59,510,2016-03-24T16:06:22.501031,2016-10-01T00:04:16.815265,True,539
December,2016-06-30,IDR,1.0,78147661478.0,436854725293.0,739485543629.0,1176340268922.0,73314635496.0,1986037577.0,0.0,75300673073.0,7742000050.0,1101039595848.0,49483286934.0,16488413775.0,16488413775.0,58228563889.0,0.0,-96046403138.0,-96046403138.0,10.2507,171.8,0.07,0.066,0.0705,1.18,0.33,17.28,-16.24,20.58,25.72,511,2016-03-24T16:06:22.766656,2016-10-01T00:04:16.92464,True,540
December,2016-06-30,IDR,1.0,39184118982.0,214413970972.0,2706213475.0,217120184447.0,63436738834.0,0.0,0.0,63436738834.0,145049000000.0,153683445613.0,21140598294.0,9587677941.0,9587677941.0,11552161915.0,0.0,6913797322.0,6913797322.0,8.5234,112.82,0.41,0.0709,0.1002,0.55,0.45,100.0,100.0,100.0,100.0,512,2016-03-24T16:06:22.985406,2016-10-01T00:04:17.034015,True,830
December,2016-06-30,IDR,1.0,271210727000.0,2647309858000.0,3642116491000.0,6289426349000.0,1464690410000.0,2718547541000.0,0.0,4183237951000.0,15429450400.0,2106188398000.0,1543840141000.0,0.0,375015198000.0,-546821548000.0,0.0,86083033000.0,86083033000.0,11.6854,137.3,1.99,-0.1159,-0.3462,-0.35,0.24,10.12,369.57,3.61,8.53,513,2016-03-24T16:06:23.204156,2016-10-01T00:04:17.221515,True,541
December,2016-06-30,IDR,1.0,41763334479.0,1222233059760.0,383148864465.0,1605381924225.0,1077836413773.0,34748575323.0,0.0,1112584989096.0,831120519.0,492796935129.0,1229015182688.0,179594745454.0,-22539978364.0,-22539978364.0,0.0,-14993575604.0,-14993575604.0,231.4743,728.48,2.26,-0.0187,-0.061,-0.02,-0.02,4.9,97.95,3.18,-3.53,514,2016-03-24T16:06:23.422906,2016-10-01T00:04:17.377765,True,542
December,2016-06-30,IDR,1.0,9372552000.0,1814406223000.0,79951834000.0,1894358057000.0,1610009753000.0,0.0,0.0,1610009753000.0,1002000352.0,284348304000.0,379015947000.0,6091893000.0,6091893000.0,2419344000.0,0.0,-1556716000.0,-1556716000.0,2.2973,284.82,5.66,0.0013,0.0085,0.01,0.02,-19.5,48.63,-13.58,-16.55,515,2016-03-24T16:06:23.672906,2016-10-01T00:04:17.502765,True,543
December,2016-06-30,IDR,1.0,462351117.0,35022568934.0,73939236436.0,108961805370.0,23489419701.0,69976682604.0,0.0,93466102305.0,520000000.0,15495703065.0,80573134277.0,2413994448.0,-55530894.0,229824252.0,0.0,0.0,0.0,0.1629,29.8,6.03,0.0028,0.0198,0.0,0.0,-79.76,-1221.65,2.48,3.22,516,2016-03-24T16:06:23.891656,2016-10-01T00:04:17.67464,True,544
December,2016-06-30,IDR,1.0,4724934678.0,83158618755.0,307022404681.0,390181023436.0,187021712087.0,54259119281.0,0.0,241280831368.0,886411156.0,148900192068.0,120954095631.0,36514184140.0,-917734164.0,-17382590414.0,0.0,22944067941.0,22944067941.0,-14.7362,137.6,1.62,-0.0594,-0.1557,-0.14,-0.01,-16.7,28.99,-40.88,-45.78,517,2016-03-24T16:06:24.110406,2016-10-01T00:04:17.815265,True,545
December,2016-06-30,IDR,1.0,14071892072.0,130331187139.0,74831461529.0,205162648668.0,67077901456.0,13827356930.0,0.0,80905258386.0,1268950977.0,124257390282.0,434732116744.0,43996460308.0,1355663999.0,62893806.0,0.0,-8718249257.0,-8718249257.0,0.1381,101.13,0.65,0.0004,0.0007,0.0,0.0,31.43,-1721.74,9.91,19.68,518,2016-03-24T16:06:24.344781,2016-10-01T00:04:17.940265,True,546
December,2016-06-30,IDR,1.0,95883591744.0,971716776296.0,337968968745.0,1309685745041.0,352749620083.0,41643125934.0,0.0,394392746017.0,2099873760.0,915292999024.0,1355279855452.0,404237523943.0,131867949594.0,91305989990.0,0.0,-17746410182.0,-17746410182.0,57.8096,452.17,0.43,0.093,0.133,0.07,0.1,90.26,5.13,10.37,18.18,519,2016-03-24T16:06:24.563531,2016-10-01T00:04:18.065265,True,547
